Module  ExpectedPeak    MeasuredPeak    oldFactor       Ratio           Sigma           Chi2/ndf        
W415    3477.12         3479.63         0.130232        0.999278        67.375          2.1296          
W416    3478.53         3483.61         0.123239        0.998543        62.7448         3.23025         
W417    3479.81         3472.46         0.176698        1.00212         45.0367         0.498323        
W418    3480.94         3485.39         0.125135        0.998723        66.7971         4.88371         
W419    3481.94         3485.57         0.129145        0.998956        66.2165         0.5676          
W420    3482.79         3489.16         0.131061        0.998172        58.04           0.871777        
W421    3483.5          3479.29         0.131945        1.00121         66.698          1.18155         
W422    3484.07         3488.21         0.123728        0.998813        65.0294         3.86054         
W423    3484.49         3485.55         0.127267        0.999697        60.9407         4.17413         
W424    3484.78         3486.58         0.136702        0.999483        66.3603         1.59407         
W425    3484.92         3483.23         0.144928        1.00048         62.6167         4.35005         
W426    3484.92         3488.43         0.141401        0.998994        66.3884         0.136253        
W427    3484.78         3484.45         0.145738        1.00009         85.0438         1.20016         
W428    3484.49         3484.47         0.131274        1.00001         94.7682         5.67879         
W429    3484.07         3492.1          0.128701        0.9977          62.8412         2.97569         
W430    3483.5          3476.11         0.152388        1.00212         70.3401         3.2204          
W431    3482.79         3472.84         0.134452        1.00286         67.3419         4.30162         
W432    3481.94         3472.72         0.133388        1.00265         73.9023         0.981554        
W433    3480.94         3477.61         0.138246        1.00096         99.3309         1.48208         
W434    3479.81         3462.61         0.144489        1.00497         80.8705         0.587301        
W435    3478.53         3473.95         0.134534        1.00132         68.2998         1.83132         
W436    3477.12         3465.01         0.14459         1.0035          74.7992         2.87113         
W437    3475.57         3476.93         0.134784        0.999609        62.0414         1.62014         
W438    3473.87         3469.78         0.139001        1.00118         60.9904         2.58678         
W439    3472.04         3468.45         0.132722        1.00104         44.7032         1.15719         
W440    3470.07         3472.02         0.134939        0.999441        44.2704         2.5613          
W441    3467.97         3492.09         0.135718        0.993092        46.075          2.49878         
W442    3465.73         3506.75         0.157552        0.9883          16.5319         3.31183         
W443    3466.28         3527.7          0.140683        0.982592        75.3654         2.53511         
W444    3468.53         3452.4          0.130369        1.00467         61.1998         2.00066         
W445    3470.64         3390.84         0.138774        1.02353         51.1881         1.35505         
W446    3472.6          3486.56         0.130736        0.995996        69.8315         1.25321         
W447    3474.44         3487.07         0.132616        0.996378        40.0495         0.613127        
W448    3476.13         3467.98         0.138473        1.00235         47.416          0.776024        
W449    3477.68         3483.54         0.126708        0.998319        23.9543         2.65064         
W450    3479.1          3478.26         0.13689         1.00024         58.4446         1.00398         
W451    3480.37         3484.01         0.14138         0.998957        61.1083         0.430748        
W452    3481.51         3482.54         0.132982        0.999703        79.6388         1.3603          
W453    3482.5          3477.58         0.148354        1.00142         72.3673         1.40043         
W454    3483.35         3477.23         0.13576         1.00176         60.7427         1.45101         
W455    3484.06         3482.45         0.136026        1.00046         80.5756         1.66195         
W456    3484.63         3490.23         0.134711        0.998397        71.7517         0.196348        
W457    3485.06         3475.21         0.141364        1.00283         64.3963         2.35762         
W458    3485.34         3492.91         0.134761        0.997833        71.3929         0.796675        
W459    3485.49         3477.9          0.15671         1.00218         70.8113         3.95106         
W460    3485.49         3492.43         0.140154        0.998011        76.2165         0.708695        
W461    3485.34         3479.53         0.158174        1.00167         96.3416         8.19914         
W462    3485.06         3483.66         0.144108        1.0004          86.826          1.1783          
W463    3484.63         3487.27         0.136843        0.999242        63.116          3.24672         
W464    3484.06         3488.14         0.132443        0.998832        59.929          1.56921         
W465    3483.35         3483.76         0.132783        0.999884        67.7376         0.0877091       
W466    3482.5          3483.09         0.128102        0.999831        77.3365         3.95543         
W467    3481.51         3483.73         0.145919        0.999363        75.319          2.19279         
W468    3480.37         3478.53         0.16075         1.00053         75.9063         3.09892         
W469    3479.1          3479.38         0.151124        0.999918        68.7099         3.42128         
W470    3477.68         3486.44         0.136021        0.99749         41.7457         1.2813          
W471    3476.13         3475.02         0.133179        1.00032         55.232          0.533413        
W472    3474.44         3460.88         0.134427        1.00392         64.8489         1.79756         
W473    3472.6          3465.96         0.134758        1.00192         52.295          3.13933         
W474    3470.64         3476.25         0.135022        0.998384        70.4118         1.0008          
W475    3468.53         3487.66         0.148941        0.994515        105.073         0.597436        
W476    3466.28         3492.78         0.148948        0.992415        25.3739         2.87322         
W477    3466.7          3438.59         0.179069        1.00818         16.3098         1.23114         
W478    3468.95         3485.86         0.130338        0.995148        23.5214         1.36726         
W479    3471.06         3216.1          0.115315        1.07927         42.9469         0.422866        
W480    3473.03         3448.1          0.139321        1.00723         98.1969         1.85589         
W481    3474.86         3471.61         0.149572        1.00094         50.0055         4.28489         
W482    3476.55         3485.61         0.142155        0.997402        58.7562         1.83352         
W483    3478.11         3474.16         0.147454        1.00114         67.349          0.27508         
W484    3479.52         3474.51         0.142653        1.00144         81.5036         2.75394         
W485    3480.8          3487.21         0.132015        0.998162        67.5741         1.07347         
W486    3481.93         3485.23         0.129697        0.999053        79.2534         2.57621         
W487    3482.93         3480.17         0.130782        1.00079         79.0686         2.69047         
W488    3483.78         3495.18         0.115751        0.996739        86.8298         0.327336        
W489    3484.49         3485            0.130543        0.999854        89.2034         2.43265         
W490    3485.06         3483.94         0.134702        1.00032         87.3158         1.28944         
W491    3485.48         3495.42         0.132092        0.997157        66.9059         2.68285         
W492    3485.77         3465.28         0.162155        1.00591         80.0421         1.22176         
W493    3485.91         3463.24         0.157299        1.00655         90.5041         2.94581         
W494    3485.91         3437.76         0.154371        1.01401         90.2032         9.33232         
W495    3485.77         3475.21         0.144343        1.00304         98.3507         4.72324         
W496    3485.48         3475.56         0.136933        1.00286         94.8409         4.55629         
W497    3485.06         3481.7          0.140816        1.00097         77.7642         1.13625         
W498    3484.49         3486.5          0.135392        0.999422        64.2219         1.81217         
W499    3483.78         3481.73         0.153994        1.00059         64.3113         1.21039         
W500    3482.93         3483.88         0.135463        0.999727        71.9599         0.76852         
W501    3481.93         3483.93         0.134256        0.999425        60.9717         0.205037        
W502    3480.8          3477.81         0.139742        1.00086         71.7966         1.01865         
W503    3479.52         3483.28         0.142056        0.998922        40.2954         1.62389         
W504    3478.11         3482.31         0.140409        0.998795        45.0918         0.562535        
W505    3476.55         3475.62         0.138222        1.00027         65.1227         0.133844        
W506    3474.86         3474.03         0.134125        1.00024         67.6278         1.41908         
W507    3473.03         3451.15         0.140231        1.00634         57.114          0.821855        
W508    3471.06         3475.05         0.132889        0.998851        137.905         0.981366        
W509    3468.95         3488.82         0.126125        0.994304        56.5124         0.525748        
W510    3466.7          3511.72         0.143838        0.98718         69.8707         4.23846         
W511    3466.98         3511.22         0.143493        0.9874          55.9275         1.95398         
W512    3469.23         3353.08         0.159233        1.03464         58.582          1.33642         
W513    3471.34         3473.68         0.14019         0.999325        64.6747         5.46425         
W514    3473.31         3468.24         0.143601        1.00146         41.8286         1.27801         
W515    3475.14         3472.67         0.141485        1.00071         77.8885         1.80318         
W516    3476.83         3481.52         0.153564        0.998654        58.8558         0.407151        
W517    3478.39         3501.15         0.143573        0.993499        55.5257         0.63743         
W518    3479.81         3479.56         0.147716        1.00007         67.9458         0.429121        
W519    3481.08         3483.42         0.14837         0.99933         78.6443         1.00545         
W520    3482.22         3476.12         0.143762        1.00175         70.8935         0.61041         
W521    3483.21         3484.84         0.129282        0.999531        69.8953         0.0543599       
W522    3484.06         3472.55         0.1563          1.00331         69.7373         2.12135         
W523    3484.77         3485.94         0.151659        0.999667        73.1118         1.32699         
W524    3485.34         3491.22         0.144156        0.998318        75.7741         4.32675         
W525    3485.77         3455.32         0.191115        1.00881         72.1027         1.32547         
W526            3486.05         3556.91         0.980077        104.396         1.65601         
W527            3486.2          3700.21         0.942162        127.617         1.31718         
W528            3486.2          3650.02         0.955118        137.422         1.3197          
W529            3486.05         3703.53         0.941279        123.281         7.26841         
W530    3485.77         3465.96         0.133629        1.00572         91.4012         4.89002         
W531    3485.34         3484.83         0.141095        1.00015         72.324          0.709684        
W532    3484.77         3484.17         0.144541        1.00017         65.7349         2.68835         
W533    3484.06         3487.33         0.152847        0.999063        62.4383         4.17077         
W534    3483.21         3485.14         0.132551        0.999445        63.3334         3.00818         
W535    3482.22         3483.77         0.131612        0.999554        67.8023         0.702684        
W536    3481.08         3474.64         0.148194        1.00185         61.5891         0.992964        
W537    3479.81         3476.99         0.144046        1.00081         73.7379         1.92495         
W538    3478.39         3475.29         0.138521        1.00089         62.8216         0.356587        
W539    3476.83         3453.66         0.137793        1.00671         70.3984         3.17973         
W540    3475.14         3472.22         0.143888        1.00084         63.2864         1.59554         
W541    3473.31         3492.11         0.124384        0.994616        37.1306         1.44149         
W542    3471.34         3477.65         0.136005        0.998185        60.9465         0.453281        
W543    3469.23         3456.06         0.140403        1.00381         46.9312         2.36279         
W544    3466.98         3578.08         0.150176        0.968951        28.1626         1.4415          
W545    3467.12         3523.49         0.146588        0.984002        17.1442         0.918152        
W546    3469.37         3482.41         0.146558        0.996254        37.919          0.110747        
W547    3471.48         3498.44         0.140761        0.992292        49.8263         1.07524         
W548    3473.45         3480.11         0.14141         0.998085        50.7566         0.148131        
W549    3475.28         3479.42         0.130473        0.998811        76.4225         0.97971         
W550    3476.98         3474.29         0.147865        1.00077         65.2307         0.716285        
W551    3478.53         3476.2          0.154914        1.00067         63.8672         1.33526         
W552    3479.95         3482.72         0.157682        0.999204        48.1727         2.77216         
W553    3481.22         3464.16         0.149848        1.00493         79.2847         1.54819         
W554    3482.36         3483.71         0.137625        0.999611        64.2845         1.49648         
W555    3483.35         3491.21         0.118768        0.997748        62.7247         1.1235          
W556    3484.2          3488.69         0.139541        0.998714        60.8058         0.831178        
W557    3484.92         3490.86         0.1371          0.998296        63.8971         6.08106         
W558    3485.48         3480.32         0.148679        1.00148         67.5775         7.48717         
W559    3485.91         3464.53         0.149332        1.00617         98.966          4.37475         
W560            3486.2          3732.03         0.934129        136.136         1.62554         
W563            3486.2          3740.16         0.932099        120.678         2.78195         
W564    3485.91         3457.7          0.149018        1.00816         99.7003         2.92803         
W565    3485.48         3479.16         0.154046        1.00182         70.7756         3.46977         
W566    3484.92         3489.97         0.143364        0.998553        70.8037         2.09137         
W567    3484.2          3483.55         0.153454        1.00019         67.7109         2.08923         
W568    3483.35         3478.05         0.151126        1.00152         70.1967         3.99084         
W569    3482.36         3484.64         0.137996        0.999345        83.3584         0.287725        
W570    3481.22         3482.11         0.148129        0.999744        80.3004         0.738487        
W571    3479.95         3479.92         0.142347        1.00001         68.6681         2.50075         
W572    3478.53         3480.37         0.134752        0.999472        80.4898         0.598269        
W573    3476.98         3473.81         0.138848        1.00091         59.1025         1.64421         
W574    3475.28         3478.89         0.140499        0.998964        49.2014         0.83898         
W575    3473.45         3469.5          0.150164        1.00114         62.9677         1.10442         
W576    3471.48         3452.17         0.13489         1.00559         46.3549         2.4982          
W577    3469.37         3020.13         0.116464        1.14875         27.966          1.51355         
W578    3467.12         3184.66         0.12459         1.0887          179.984         4.30968         
W579    3467.12         3440.69         0.149697        1.00768         186.28          1.95786         
W580    3469.37         2843.75         0.101926        1.22            21.8324         0.673612        
W581    3471.48         3472.57         0.147263        0.999687        59.2951         3.23477         
W582    3473.45         3476.61         0.141738        0.99909         55.6091         2.63778         
W583    3475.28         3467.59         0.139795        1.00222         71.2114         0.373924        
W584    3476.98         3476.99         0.148206        0.999995        81.8464         1.13508         
W585    3478.53         3477.51         0.141835        1.00029         68.8766         1.74425         
W586    3479.95         3482.74         0.141606        0.999199        76.0933         4.79345         
W587    3481.22         3480.34         0.164759        1.00025         68.5362         1.91612         
W588    3482.36         3483.52         0.142692        0.999668        66.9239         0.336458        
W589    3483.35         3482.73         0.157443        1.00018         66.3011         4.09877         
W590    3484.2          3474.25         0.168634        1.00286         63.6394         0.356342        
W591    3484.92         3483.15         0.15947         1.00051         63.5164         0.385022        
W592    3485.48         3490.38         0.14422         0.998597        65.2239         1.76753         
W593    3485.91         3448.21         0.161891        1.01093         99.4229         12.4486         
W594            3486.2          3728.44         0.935029        174.022         1.28083         
W597            3486.2          3701.54         0.941824        119.01          0.481568        
W598    3485.91         3442.34         0.157459        1.01266         108.432         2.93617         
W599    3485.48         3486.51         0.151017        0.999706        86.6861         2.91205         
W600    3484.92         3484.76         0.147225        1.00005         64.665          0.801006        
W601    3484.2          3490.7          0.139831        0.998138        66.8755         0.404342        
W602    3483.35         3482.92         0.137998        1.00012         64.1075         3.10143         
W603    3482.36         3478.61         0.131144        1.00108         77.312          0.625985        
W604    3481.22         3480.47         0.144081        1.00022         67.6086         1.25967         
W605    3479.95         3472.62         0.163792        1.00211         67.497          1.42738         
W606    3478.53         3481.32         0.147893        0.9992          33.2252         1.05731         
W607    3476.98         3475.97         0.14383         1.00029         61.4611         1.08008         
W608    3475.28         3456.81         0.143356        1.00534         73.3405         2.89219         
W609    3473.45         3479.44         0.139644        0.998278        59.4866         3.83499         
W610    3471.48         3464.86         0.14202         1.00191         64.838          0.988024        
W611    3469.37         3532.92         0.147625        0.982011        53.7546         0.764548        
W612    3467.12         3575.47         0.161257        0.969698        29.528          1.0969          
W613    3466.98         3584.39         0.145062        0.967245        27.688          1.48706         
W614    3469.23         3528.56         0.134888        0.983186        21.5421         0.790148        
W615    3471.34         3480.7          0.13472         0.997309        68.9316         2.53623         
W616    3473.31         3479.98         0.134457        0.998082        60.5461         2.18742         
W617    3475.14         3477.38         0.134112        0.999357        66.8225         3.5171          
W618    3476.83         3470.67         0.153785        1.00178         35.0419         0.729737        
W619    3478.39         3481.2          0.134366        0.999194        59.0535         1.04562         
W620    3479.81         3477.91         0.139946        1.00055         75.4229         2.16618         
W621    3481.08         3483.29         0.12931         0.999366        55.8963         1.87687         
W622    3482.22         3483.37         0.13393         0.99967         88.4345         0.44705         
W623    3483.21         3488.49         0.146418        0.998487        66.1907         0.642536        
W624    3484.06         3490.59         0.14941         0.99813         70.0708         0.619598        
W625    3484.77         3482.94         0.155875        1.00053         65.261          2.31806         
W626    3485.34         3489.71         0.142002        0.998749        69.5148         3.89063         
W627    3485.77         3468.04         0.164586        1.00511         71.4656         1.44745         
W628            3486.05         3508.06         0.993727        102.146         1.87027         
W629            3486.2          3703.99         0.941201        110.759         0.819637        
W630            3486.2          3694.78         0.943547        137.245         0.572057        
W631            3486.05         3712.31         0.939052        115.414         1.05098         
W632    3485.77         3468.14         0.143102        1.00508         102.933         4.76838         
W633    3485.34         3482.22         0.156278        1.0009          95.3891         9.98008         
W634    3484.77         3488.86         0.143959        0.99883         71.752          0.967367        
W635    3484.06         3477.15         0.155809        1.00199         55.6451         3.20253         
W636    3483.21         3483.44         0.151781        0.999934        58.2805         0.77875         
W637    3482.22         3485.4          0.145235        0.999086        57.437          2.6355          
W638    3481.08         3485.92         0.155071        0.998613        54.8844         0.203682        
W639    3479.81         3475.74         0.158282        1.00117         72.9301         2.31325         
W640    3478.39         3488.02         0.148282        0.997239        75.596          0.392185        
W641    3476.83         3476.66         0.141355        1.00005         48.5211         0.402272        
W642    3475.14         3475.12         0.14859         1.00001         72.2689         0.138982        
W643    3473.31         3471.3          0.141344        1.00058         63.2767         3.26031         
W644    3471.34         3500.77         0.135541        0.991592        25.7527         2.01411         
W645    3469.23         3513.72         0.151456        0.987337        48.1919         1.59212         
W646    3466.98         3607.61         0.148833        0.961019        41.3895         0.410039        
W647    3466.7          3511.18         0.16754         0.987333        44.9894         2.31328         
W648    3468.95         3487.28         0.145268        0.994744        17.3564         2.07958         
W649    3471.06         3488            0.144622        0.995143        53.082          1.02795         
W650    3473.03         3504.57         0.139387        0.990999        20.2962         0.948393        
W651    3474.86         3471.52         0.13721         1.00096         46.6094         0.542327        
W652    3476.55         3476.26         0.137556        1.00008         40.5934         3.49852         
W653    3478.11         3486.17         0.129777        0.997688        66.0603         4.21502         
W654    3479.52         3479.31         0.13032         1.00006         70.5406         2.83742         
W655    3480.8          3480.43         0.141613        1.0001          65.9222         0.642926        
W656    3481.93         3489.2          0.149423        0.997917        64.0584         0.378679        
W657    3482.93         3496.88         0.156733        0.99601         70.8324         1.30252         
W658    3483.78         3492.28         0.150506        0.997564        64.7007         1.116           
W659    3484.49         3483.25         0.142087        1.00036         71.8308         1.33492         
W660    3485.06         3477.54         0.148562        1.00216         66.1949         5.96019         
W661    3485.48         3486.7          0.147213        0.99965         74.2383         0.313895        
W662    3485.77         3474.19         0.134849        1.00333         92.2851         0.43195         
W663    3485.91         3469.54         0.146556        1.00472         92.6573         9.16721         
W664    3485.91         3442.71         0.158686        1.01255         95.4748         21.3563         
W665    3485.77         3462.27         0.15979         1.00679         86.7392         1.60637         
W666    3485.48         3479.84         0.146032        1.00162         76.6106         4.06367         
W667    3485.06         3483.94         0.14845         1.00032         75.5413         3.75051         
W668    3484.49         3486.04         0.143411        0.999556        62.5832         0.351862        
W669    3483.78         3488.08         0.150693        0.998768        61.751          1.62431         
W670    3482.93         3479.91         0.155969        1.00087         60.3622         2.23954         
W671    3481.93         3480.75         0.153737        1.00034         66.4707         0.538879        
W672    3480.8          3479.75         0.153234        1.0003          82.1379         0.348786        
W673    3479.52         3483.26         0.152254        0.998928        58.4137         2.1127          
W674    3478.11         3474.66         0.163201        1.00099         50.683          0.0474918       
W675    3476.55         3479.14         0.154859        0.999256        75.6895         0.188231        
W676    3474.86         3469.71         0.143304        1.00148         55.123          5.53902         
W677    3473.03         3469.35         0.144871        1.00106         71.4025         1.7591          
W678    3471.06         3475.04         0.142431        0.998853        44.7499         1.6493          
W679    3468.95         3480.88         0.138935        0.996571        33.2833         0.862974        
W680    3466.7          3497.1          0.155473        0.991307        30.6553         1.71457         
W681    3466.28         3539.15         0.162645        0.979411        28.2435         0.569372        
W682    3468.53         3504.55         0.149798        0.98972         15.2885         0.805314        
W683    3470.64         3467.38         0.142042        1.00094         40.9922         3.14952         
W684    3472.6          3468.09         0.142666        1.0013          36.1129         1.0513          
W685    3474.44         3482.06         0.141309        0.997811        54.3701         2.50487         
W686    3476.13         3487.98         0.142778        0.996604        44.1101         1.56945         
W687    3477.68         3472.65         0.143259        1.00145         64.4001         0.0781082       
W688    3479.1          3478.01         0.142862        1.00031         70.8367         4.82099         
W689    3480.37         3479.76         0.142238        1.00018         68.9848         0.409476        
W690    3481.51         3507.36         0.145571        0.99263         56.5946         3.53887         
W691    3482.5          3813.1          0.212767        0.9133          116.35          1.09786         
W692    3483.35         3495.37         0.145028        0.996563        69.8178         0.971755        
W693    3484.06         3505.33         0.119692        0.993933        72.6381         0.180602        
W694    3484.63         3482.67         0.144037        1.00056         65.3672         0.979805        
W695    3485.06         3484.86         0.145993        1.00006         80.9671         1.38639         
W696    3485.34         3496.46         0.13727         0.996821        95.9043         5.58563         
W697    3485.49         3458.46         0.237282        1.00781         72.355          1.71965         
W698    3485.49         3501.71         0.146194        0.995366        77.1274         1.60351         
W699    3485.34         3482.57         0.148101        1.0008          91.7441         1.80222         
W700    3485.06         3484.82         0.146469        1.00007         97.2193         10.7092         
W701    3484.63         3484.3          0.149041        1.00009         70.809          1.56156         
W702    3484.06         3483.6          0.147229        1.00013         64.834          5.41975         
W703    3483.35         3482.52         0.144205        1.00024         68.9202         5.70922         
W704    3482.5          3481.95         0.140226        1.00016         59.4768         0.0970958       
W705    3481.51         3492.4          0.138854        0.996881        72.4966         1.94643         
W706    3480.37         3479.69         0.153748        1.0002          67.4938         0.993239        
W707    3479.1          3479.12         0.144228        0.999995        62.3147         0.224496        
W708    3477.68         3485.19         0.142062        0.997848        44.6309         2.2555          
W709    3476.13         3490.71         0.148985        0.995824        54.874          3.33303         
W710    3474.44         3470.21         0.159101        1.00122         65.4165         2.73597         
W711    3472.6          3488.85         0.142576        0.995343        26.9329         0.650631        
W712    3470.64         3423.91         0.145641        1.01365         51.5088         2.61392         
W713    3468.53         3449.58         0.136255        1.00549         49.7242         0.430642        
W714    3466.28         3574.77         0.143583        0.969653        3.07905         1.67974e-05     
W715    3465.73         3490.01         0.144599        0.993042        52.3944         0.674671        
W716    3467.97         3497.11         0.142019        0.991666        47.3057         2.09526         
W717    3470.07         3484            0.144529        0.996004        63.5079         2.03143         
W718    3472.04         3467.66         0.147603        1.00126         44.7289         4.47969         
W719    3473.87         3472.79         0.155767        1.00031         63.7402         0.461215        
W720    3475.57         3485.27         0.157784        0.997216        54.4393         0.124204        
W721    3477.12         3477.37         0.142139        0.999928        57.5993         0.829672        
W722    3478.53         3481            0.148386        0.999292        79.9116         3.5723          
W723    3479.81         3480.88         0.161975        0.999693        49.5868         0.873626        
W724    3480.94         3486.05         0.159873        0.998534        71.989          1.8209          
W725    3481.94         3491.16         0.140455        0.997357        64.9998         3.17718         
W726    3482.79         3497.09         0.129433        0.995911        61.9365         2.63842         
W727    3483.5          3473.69         0.165111        1.00282         80.5244         1.84265         
W728    3484.07         3487.49         0.136213        0.999018        76.6691         2.30501         
W729    3484.49         3490.71         0.142067        0.998218        66.7024         0.0577657       
W730    3484.78         3478.42         0.155549        1.00183         76.0775         3.28396         
W731    3484.92         3498.76         0.146543        0.996044        74.0125         0.627122        
W732    3484.92         3469.77         0.170976        1.00437         71.9874         1.61503         
W733    3484.78         3494.3          0.137442        0.997273        76.939          1.3739          
W734    3484.49         3482.53         0.14954         1.00056         84.1219         0.884925        
W735    3484.07         3491.71         0.137731        0.99781         73.8143         4.60334         
W736    3483.5          3476.9          0.153157        1.0019          68.6895         1.22916         
W737    3482.79         3494.76         0.132944        0.996574        63.63           0.15779         
W738    3481.94         3478.14         0.144878        1.00109         62.9708         0.325838        
W739    3480.94         3468.05         0.160645        1.00372         60.8531         2.48108         
W740    3479.81         3482.86         0.151202        0.999123        62.933          0.331468        
W741    3478.53         3476.35         0.150646        1.00063         60.4656         1.26124         
W742    3477.12         3477.33         0.146734        0.99994         43.4032         2.1205          
W743    3475.57         3498.89         0.14926         0.993334        32.0141         0.212618        
W744    3473.87         3438.43         0.137238        1.01031         41.0292         0.525712        
W745    3472.04         3459.32         0.147386        1.00368         73.9849         1.24899         
W746    3470.07         3441.1          0.135579        1.00842         19.0287         1.84518         
W747    3467.97         3466.91         0.142476        1.00031         47.3201         2.49294         
W748    3465.73         3198.83         0.142205        1.08343         21.2708         2.0016          
W749    3465.03         3478.89         0.144605        0.996014        55.703          3.42284         
W750    3467.27         3494.8          0.1473          0.992121        51.8537         0.111269        
W751    3469.37         3445.93         0.147978        1.0068          48.066          0.813574        
W752    3471.34         3502.94         0.138077        0.990978        78.0599         0.974386        
W753    3473.17         3482.98         0.148072        0.997183        59.3363         2.27711         
W754    3474.86         3458.01         0.14696         1.00487         43.9861         0.72107         
W755    3476.42         3467.93         0.141314        1.00245         57.1487         3.95288         
W756    3477.83         3465.36         0.156999        1.0036          68.7275         1.17152         
W757    3479.1          3484.68         0.153984        0.998398        52.909          0.0808431       
W758    3480.23         3466.39         0.154728        1.004           74.5792         1.43148         
W759    3481.23         3477.52         0.154893        1.00107         61.385          1.36362         
W760    3482.08         3483.47         0.125544        0.999599        71.0211         2.03721         
W761    3482.79         3480.77         0.137082        1.00058         69.886          0.954902        
W762    3483.36         3485.23         0.13744         0.999462        76.0256         0.516231        
W763    3483.78         3477.8          0.144421        1.00172         63.8291         2.68284         
W764    3484.07         3485.93         0.136638        0.999465        63.4369         0.607273        
W765    3484.21         3481.44         0.138794        1.0008          62.9565         0.219722        
W766    3484.21         3488.09         0.126201        0.998889        67.8968         3.75802         
W767    3484.07         3482.41         0.140849        1.00048         81.8341         2.03102         
W768    3483.78         3481.55         0.149356        1.00064         75.574          0.928814        
W769    3483.36         3479.49         0.149513        1.00111         65.04           0.516322        
W770    3482.79         3480.93         0.143182        1.00053         71.2694         2.61056         
W771    3482.08         3482.41         0.137081        0.999905        64.7033         0.242284        
W772    3481.23         3481.83         0.142242        0.999828        62.4529         2.56865         
W773    3480.23         3485.57         0.135754        0.998469        70.2851         0.688177        
W774    3479.1          3475.63         0.147881        1.001           63.5886         3.82451         
W775    3477.83         3474.71         0.155291        1.0009          55.7057         0.729952        
W776    3476.42         3497.27         0.145776        0.994036        50.9692         2.47041         
W777    3474.86         3477.81         0.155821        0.999153        44.6007         0.498578        
W778    3473.17         3472.98         0.140151        1.00006         60.3728         0.32253         
W779    3471.34         3492.45         0.138093        0.993956        29.3675         0.556583        
W780    3469.37         3413.08         0.135377        1.01649         117.021         1.2862          
W781    3467.27         3439.81         0.149701        1.00798         40.3814         0.494462        
W782    3465.03         3524.46         0.143928        0.983138        41.1123         2.27798         
W783    3464.19         3510            0.133398        0.986948        37.1256         0.362916        
W784    3466.43         3516.4          0.105243        0.985788        24.4637         0.929962        
W785    3468.53         3499.84         0.116275        0.991055        25.3273         1.39169         
W786    3470.5          3472.13         0.112785        0.999531        49.2338         1.39559         
W787    3472.33         3488.05         0.120039        0.995492        46.078          1.19365         
W788    3474.02         3465.55         0.126846        1.00244         90.8927         1.93085         
W789    3475.57         3471.91         0.135584        1.00105         62.5875         0.918737        
W790    3476.98         3494.55         0.130195        0.994974        53.982          0.199288        
W791    3478.25         3476.94         0.17339         1.00038         56.0238         0.341788        
W792    3479.39         3497.48         0.120797        0.994827        53.7229         1.1041          
W793    3480.38         3476.55         0.123514        1.0011          74.0797         2.08526         
W794    3481.23         3477.21         0.119112        1.00116         67.0341         0.57425         
W795    3481.94         3490.04         0.1249          0.997677        62.2801         0.791451        
W796    3482.51         3485.39         0.130267        0.999172        66.9054         1.48418         
W797    3482.93         3486.07         0.126397        0.999101        69.3301         0.641067        
W798    3483.22         3481            0.133646        1.00064         62.5428         3.6025          
W799    3483.36         3483.16         0.125007        1.00006         61.3256         1.23857         
W800    3483.36         3487.13         0.121847        0.998919        61.358          0.633895        
W801    3483.22         3484.31         0.126089        0.999687        72.0963         1.55511         
W802    3482.93         3487.08         0.132395        0.998811        76.9646         1.6893          
W803    3482.51         3478.59         0.148826        1.00113         74.6505         1.51666         
W804    3481.94         3489.84         0.12742         0.997736        75.9623         1.57701         
W805    3481.23         3477.3          0.135179        1.00113         74.5593         4.18351         
W806    3480.38         3476.62         0.144641        1.00108         67.3108         2.50544         
W807    3479.39         3475.21         0.145815        1.0012          46.3835         1.18458         
W808    3478.25         3486.01         0.1339          0.997774        36.9671         2.26268         
W809    3476.98         3452.67         0.152483        1.00704         78.34           0.295032        
W810    3475.57         3485.02         0.123012        0.997288        69.5031         1.97621         
W811    3474.02         3449.36         0.152834        1.00715         90.7957         0.929734        
W812    3472.33         3461.25         0.131656        1.0032          76.5995         0.682348        
W813    3470.5          3458.68         0.162408        1.00342         39.761          0.133119        
W814    3468.53         3437.41         0.134661        1.00906         68.7386         0.156332        
W815    3466.43         3460.42         0.126023        1.00174         30.6304         0.93306         
W816    3464.19         3496.18         0.141552        0.990851        27.3847         0.371443        
W817    3463.21         3579.08         0.145307        0.967627        60.706          3.15094         
W818    3465.45         3621.72         0.129091        0.956853        89.3323         0.977042        
W819    3467.55         3319.31         0.123147        1.04466         55.2284         1.90071         
W820    3469.52         3471.01         0.12843         0.99957         29.6253         1.53944         
W821    3471.34         3448.27         0.131893        1.00669         75.2203         2.20389         
W822    3473.03         3478.62         0.134965        0.998395        72.2429         0.751452        
W823    3474.58         3528.56         0.15168         0.984702        199.999         1.66437         
W824    3475.99         3488.03         0.139644        0.99655         88.4024         3.17248         
W825    3477.27         3444.99         0.162594        1.00937         71.7921         0.495218        
W826    3478.4          3483.52         0.136622        0.99853         85.7496         3.83549         
W827    3479.39         3467.37         0.138713        1.00347         46.53           1.28833         
W828    3480.24         3488.27         0.127969        0.997697        66.9735         1.8407          
W829    3480.95         3463.13         0.16592         1.00514         68.3361         1.73424         
W830    3481.51         3479.31         0.154151        1.00063         70.3407         2.4488          
W831    3481.94         3489.1          0.122388        0.997948        86.6211         0.901562        
W832    3482.22         3478.56         0.131265        1.00105         75.6168         1.11646         
