Module  ExpectedPeak    MeasuredPeak    oldFactor       Ratio           Sigma           Chi2/ndf        
W409    3465.73         3545.09         0.139767        0.977613        15.1283         1.30977         
W410    3467.97         3466.17         0.131009        1.00052         16.3478         2.56732         
W411    3470.07         3475.86         0.132544        0.998336        29.7223         0.464631        
W412    3472.04         3516.27         0.140365        0.987422        65.5019         1.2486          
W413    3473.87         3473.1          0.13013         1.00022         80.794          2.82677         
W414    3475.57         3478.56         0.135917        0.999141        54.2008         0.803279        
W415    3477.12         3477.21         0.130075        0.999974        73.5535         5.82939         
W416    3478.53         3482.76         0.122901        0.998786        52.2649         1.18692         
W417    3479.81         3481.65         0.177136        0.999471        41.1536         0.0559229       
W418    3480.94         3481.56         0.124892        0.999822        66.3648         8.51902         
W419    3481.94         3482.33         0.128979        0.999887        66.6019         1.73457         
W420    3482.79         3486.85         0.130968        0.998834        60.3241         0.881021        
W421    3483.5          3483.41         0.132176        1.00002         66.4788         0.522439        
W422    3484.07         3484.67         0.123561        0.999827        65.4856         0.472602        
W423    3484.49         3484.66         0.127229        0.999953        61.1548         3.83936         
W424    3484.78         3484.84         0.136624        0.999983        66.5523         1.74503         
W425    3484.92         3485.56         0.145023        0.999816        62.1591         4.30962         
W426    3484.92         3485.24         0.141225        0.999906        66.2478         0.768794        
W427    3484.78         3485.03         0.145746        0.999927        83.9229         0.728612        
W428    3484.49         3484.58         0.131286        0.999975        93.7301         6.01439         
W429    3484.07         3485.09         0.128261        0.999706        62.4916         2.59941         
W430    3483.5          3483            0.152811        1.00014         67.1735         1.96036         
W431    3482.79         3487.5          0.134956        0.998649        58.4994         0.233595        
W432    3481.94         3480.49         0.133674        1.00042         68.4055         1.88789         
W433    3480.94         3479.48         0.138236        1.00042         106.962         1.2262          
W434    3479.81         3475.89         0.145511        1.00113         79.6981         0.602544        
W435    3478.53         3479.54         0.134726        0.99971         89.497          0.397586        
W436    3477.12         3477.58         0.145153        0.999868        74.9954         1.89457         
W437    3475.57         3474.91         0.134439        1.00019         55.7834         1.81439         
W438    3473.87         3472.12         0.139084        1.0005          59.3148         1.21507         
W439    3472.04         3487.6          0.133089        0.995538        47.9055         1.89104         
W440    3470.07         3468.32         0.134864        1.00051         45.4059         1.0469          
W441    3467.97         3475.06         0.13478         0.997959        49.6948         5.38384         
W442    3465.73         14575.2         0.157552        0.5             199.948         1.60534         
W443    3466.28         3516.4          0.140683        0.985749        52.688          1.60999         
W444    3468.53         3478.54         0.130978        0.997122        57.6924         2.36296         
W445    3470.64         3485.96         0.14204         0.995605        51.6937         0.10804         
W446    3472.6          3396.59         0.125705        1.02238         61.1517         1.86936         
W447    3474.44         3415.24         0.131041        1.01733         72.8086         0.960534        
W448    3476.13         3464.33         0.139294        1.00341         60.2536         3.64903         
W449    3477.68         3473.05         0.126744        1.00133         46.6271         5.06616         
W450    3479.1          3481.72         0.137           0.999249        54.4024         1.68511         
W451    3480.37         3480.5          0.141635        0.999964        88.1617         1.58578         
W452    3481.51         3482.68         0.132968        0.999665        79.8358         2.31475         
W453    3482.5          3481.96         0.14863         1.00015         71.1637         1.03445         
W454    3483.35         3481.64         0.136154        1.00049         66.4802         0.917938        
W455    3484.06         3484.43         0.136105        0.999896        79.3332         1.42727         
W456    3484.63         3486.07         0.134391        0.999587        71.7778         1.72234         
W457    3485.06         3484.35         0.141973        1.0002          63.3782         2.11894         
W458    3485.34         3487.38         0.134318        0.999417        74.3512         0.352379        
W459    3485.49         3485.93         0.157078        0.999872        69.7122         2.28337         
W460    3485.49         3489.56         0.139637        0.998831        76.348          6.33442         
W461    3485.34         3485.55         0.158495        0.999941        103.884         7.63705         
W462    3485.06         3485.19         0.144174        0.999963        87.6745         0.744779        
W463    3484.63         3485.03         0.136702        0.999886        62.7274         1.89397         
W464    3484.06         3479.39         0.132201        1.00134         71.4969         4.41229         
W465    3483.35         3483.55         0.132736        0.999943        68.2228         0.210423        
W466    3482.5          3482.73         0.128091        0.999935        78.0062         4.55911         
W467    3481.51         3481.82         0.145835        0.999911        64.5593         0.440873        
W468    3480.37         3480.04         0.160716        1.0001          72.0844         2.1614          
W469    3479.1          3479.51         0.151119        0.999883        66.0729         1.57107         
W470    3477.68         3483.57         0.135487        0.99831         37.7275         4.8421          
W471    3476.13         3474.81         0.133199        1.00038         57.1015         0.232772        
W472    3474.44         3469.13         0.134431        1.00153         48.2312         0.885413        
W473    3472.6          3473.9          0.135024        0.999628        44.4247         0.464193        
W474    3470.64         3470.76         0.134804        0.999965        65.1261         3.41362         
W475    3468.53         3538.98         0.148124        0.980092        126.782         2.76094         
W476    3466.28         3492.26         0.148948        0.992561        36.0443         1.05729         
W477    3466.7          3443.62         0.179069        1.0067          13.6415         2.40842         
W478    3468.95         3490.48         0.129706        0.993832        31.1759         0.466791        
W479    3471.06         3413.32         0.124457        1.01692         35.2222         0.76907         
W480    3473.03         3474.87         0.140131        0.99947         97.7805         1.53942         
W481    3474.86         3470.91         0.149714        1.00114         51.6864         2.78724         
W482    3476.55         3496.29         0.141377        0.994354        26.7939         2.22081         
W483    3478.11         3477.34         0.1478          1.00022         66.3346         0.962959        
W484    3479.52         3477.69         0.142972        1.00053         81.1672         1.24453         
W485    3480.8          3477.49         0.131686        1.00095         78.5736         0.571731        
W486    3481.93         3482.67         0.129613        0.99979         79.8917         1.73198         
W487    3482.93         3481.48         0.130954        1.00042         78.8003         3.30728         
W488    3483.78         3484.4          0.115236        0.999823        84.5402         1.52718         
W489    3484.49         3484.35         0.130523        1.00004         88.0185         5.12652         
W490    3485.06         3484.56         0.134751        1.00014         86.0114         1.49157         
W491    3485.48         3488            0.131541        0.999278        67.4734         3.32825         
W492    3485.77         3478.14         0.163678        1.00219         75.1329         4.88792         
W493    3485.91         3473.47         0.159153        1.00358         82.7147         1.51905         
W494    3485.91         3469.98         0.157862        1.00459         81.8263         10.6766         
W495    3485.77         3475.07         0.145372        1.00308         93.9124         5.99329         
W496    3485.48         3485.05         0.137456        1.00013         98.8897         9.36405         
W497    3485.06         3484.47         0.141009        1.00017         78.3295         0.954615        
W498    3484.49         3484.77         0.135308        0.999921        64.6652         1.59133         
W499    3483.78         3483.9          0.154091        0.999966        63.2485         0.722654        
W500    3482.93         3484.54         0.135531        0.999538        73.8826         0.467224        
W501    3481.93         3484.51         0.134274        0.999261        61.4384         0.114895        
W502    3480.8          3480.69         0.139829        1.00003         76.8871         0.649456        
W503    3479.52         3480.37         0.141861        0.999757        41.4147         2.05133         
W504    3478.11         3484.14         0.140625        0.998268        42.6471         0.806777        
W505    3476.55         3476.5          0.138212        1.00002         60.3411         0.0927658       
W506    3474.86         3475.36         0.134029        0.999856        68.9212         1.40197         
W507    3473.03         3468.42         0.141551        1.00133         58.5043         2.52866         
W508    3471.06         3443.78         0.132737        1.00792         121.738         0.0703612       
W509    3468.95         3476.57         0.125407        0.997808        55.9381         1.87609         
W510    3466.7          3514.01         0.143838        0.986539        77.23           3.13271         
W511    3466.98         3503.82         0.143493        0.989488        58.7009         0.332248        
W512    3469.23         3455.76         0.164749        1.0039          65.6107         2.37696         
W513    3471.34         3475.03         0.140095        0.998938        64.0409         0.253397        
W514    3473.31         3482.9          0.143555        0.997246        37.1076         2.60108         
W515    3475.14         3472.35         0.141515        1.0008          71.5907         0.572749        
W516    3476.83         3484.88         0.153795        0.997691        54.6019         1.1404          
W517    3478.39         3479.3          0.142314        0.999739        57.0376         1.71148         
W518    3479.81         3477.82         0.147794        1.00057         67.106          0.482247        
W519    3481.08         3481.12         0.148283        0.999988        80.6041         1.00631         
W520    3482.22         3481.6          0.144042        1.00018         66.817          0.981172        
W521    3483.21         3484.52         0.129162        0.999624        69.9643         0.225442        
W522    3484.06         3487.45         0.15709         0.99903         62.4107         0.725274        
W523    3484.77         3485.76         0.151524        0.999716        70.5176         1.92545         
W524    3485.34         3487.14         0.143749        0.999485        76.923          3.36456         
W525    3485.77         3475.49         0.193724        1.00296         67.7527         4.59819         
W526            3486.05         3508.64         0.993563        95.7192         0.893826        
W527            3486.2          3516.26         0.99145         150.573         6.42716         
W528            3486.2          3555            0.980646        124.869         1.11208         
W529            3486.05         3571.73         0.976012        107.641         1.03994         
W530    3485.77         3474.16         0.135041        1.00334         81.7441         0.864897        
W531    3485.34         3486.33         0.141103        0.999716        72.9553         1.85776         
W532    3484.77         3484.81         0.144581        0.999991        65.3698         2.46115         
W533    3484.06         3484.8          0.152671        0.99979         62.8184         5.13818         
W534    3483.21         3486.37         0.132604        0.999093        61.8798         2.38283         
W535    3482.22         3483.53         0.131516        0.999623        69.0811         1.10809         
W536    3481.08         3480.26         0.14875         1.00024         72.0028         1.38815         
W537    3479.81         3479.45         0.144199        1.0001          72.2084         1.5236          
W538    3478.39         3477.48         0.138575        1.00026         69.6073         0.214959        
W539    3476.83         3482.48         0.138659        0.998378        45.5623         0.111526        
W540    3475.14         3472.4          0.143786        1.00079         66.1657         2.198           
W541    3473.31         3466.76         0.124123        1.00189         61.1683         0.665137        
W542    3471.34         3478.12         0.135758        0.998051        73.0252         1.43389         
W543    3469.23         427418          0.140938        0.5             199.979         2.12485         
W544    3466.98         3558.76         0.150176        0.97421         54.4836         1.16604         
W545    3467.12         3502.17         0.146588        0.989993        55.3317         1.44371         
W546    3469.37         3499.77         0.146009        0.991314        24.1526         2.31326         
W547    3471.48         3480.2          0.139676        0.997494        49.2987         1.35222         
W548    3473.45         3449.36         0.140554        1.00698         64.875          0.23613         
W549    3475.28         3475.47         0.130272        0.999946        63.3869         0.506251        
W550    3476.98         3476.01         0.148045        1.00028         65.3092         0.732429        
W551    3478.53         3476.79         0.155042        1.0005          66.3095         2.4242          
W552    3479.95         3484.45         0.15673         0.998708        29.8695         2.07494         
W553    3481.22         3480.68         0.150731        1.00016         83.0027         2.51705         
W554    3482.36         3482.96         0.137556        0.999826        65.4594         1.3494          
W555    3483.35         3483.51         0.118417        0.999955        65.4101         0.116694        
W556    3484.2          3485.24         0.1393          0.999704        60.9519         0.423052        
W557    3484.92         3486.23         0.13676         0.999624        62.6708         4.49873         
W558    3485.48         3486.07         0.148901        0.999831        65.9455         2.65618         
W559    3485.91         3471.41         0.151105        1.00418         89.4439         4.19028         
W560            3486.2          3579.32         0.973984        110.121         0.461555        
W563            3486.2          3568.71         0.97688         115.094         0.403951        
W564    3485.91         3470.11         0.151206        1.00455         90.8741         8.87741         
W565    3485.48         3486.68         0.154333        0.999656        68.7248         1.64804         
W566    3484.92         3485.74         0.143079        0.999763        70.333          3.57954         
W567    3484.2          3483.56         0.153505        1.00019         67.3949         3.03353         
W568    3483.35         3478.99         0.151171        1.00125         69.1            2.53766         
W569    3482.36         3483.02         0.137902        0.99981         83.548          1.01732         
W570    3481.22         3482.05         0.148057        0.999761        80.9424         0.724447        
W571    3479.95         3481.31         0.142275        0.999609        63.2284         2.90153         
W572    3478.53         3479.69         0.134751        0.999668        82.3626         0.645413        
W573    3476.98         3476.98         0.138964        0.999999        57.0375         2.79442         
W574    3475.28         3474.1          0.140327        1.00034         54.6558         2.05743         
W575    3473.45         3472.74         0.150322        1.0002          63.2979         3.21213         
W576    3471.48         3488.93         0.135644        0.994998        43.309          0.896446        
W577    3469.37         3052.78         0.133788        1.13646         56.8567         1.33063         
W578    3467.12         3134.74         0.12459         1.10603         45.9227         3.74541         
W579    3467.12         3525.48         0.149697        0.983446        39.0749         2.10619         
W580    3469.37         3220.56         0.124349        1.07726         57.8685         4.00539         
W581    3471.48         3483.41         0.147217        0.996573        79.5933         0.404314        
W582    3473.45         3474.82         0.141586        0.999606        55.7445         4.13021         
W583    3475.28         3475.47         0.140127        0.999947        67.9774         1.63877         
W584    3476.98         3477.03         0.148146        0.999984        82.2575         1.15045         
W585    3478.53         3478.03         0.141871        1.00014         66.1332         1.00017         
W586    3479.95         3478.6          0.141591        1.00039         65.4511         1.68099         
W587    3481.22         3481.41         0.164782        0.999946        65.0691         1.71973         
W588    3482.36         3482.15         0.142626        1.00006         65.5519         0.512426        
W589    3483.35         3484.17         0.157497        0.999765        66.7884         2.09            
W590    3484.2          3482.81         0.169333        1.0004          64.1705         2.95591         
W591    3484.92         3485            0.159558        0.999977        62.7229         0.428254        
W592    3485.48         3487.59         0.143894        0.999398        65.6458         1.81417         
W593    3485.91         3471.62         0.164813        1.00412         90.1485         13.3183         
W594            3486.2          3605.6          0.966884        129.576         0.748068        
W597            3486.2          3513.26         0.992299        162.82          1.27169         
W598    3485.91         3472.84         0.160764        1.00377         99.9839         6.26592         
W599    3485.48         3486.92         0.150896        0.999588        87.0791         2.31583         
W600    3484.92         3484.17         0.147277        1.00021         65.6823         0.523689        
W601    3484.2          3486.03         0.139434        0.999476        65.849          2.11525         
W602    3483.35         3483.03         0.138016        1.00009         64.0761         3.50429         
W603    3482.36         3495.02         0.131303        0.996377        50.8907         2.92606         
W604    3481.22         3481.41         0.144116        0.999946        69.6927         0.658302        
W605    3479.95         3478.94         0.164239        1.00029         70.1134         1.39222         
W606    3478.53         3475.7          0.147526        1.00081         31.1145         1.18437         
W607    3476.98         3477.48         0.143917        0.999856        57.2746         2.91061         
W608    3475.28         3474.63         0.144355        1.00019         63.6992         2.39175         
W609    3473.45         3474.87         0.139275        0.999592        61.3917         5.24542         
W610    3471.48         3476.56         0.142291        0.998539        64.007          2.16342         
W611    3469.37         3490            0.144969        0.994087        53.0356         2.85631         
W612    3467.12         3595.5          0.161257        0.964296        17.6519         0.333731        
W613    3466.98         3603.37         0.145062        0.962151        8.14147         4.29257         
W614    3469.23         3486.89         0.13262         0.994935        37.0642         0.509342        
W615    3471.34         3506.07         0.134357        0.990095        95.7262         1.92991         
W616    3473.31         3475.59         0.134371        0.999343        57.1184         0.688969        
W617    3475.14         3475.57         0.134017        0.999878        66.1504         3.07298         
W618    3476.83         3477.15         0.154305        0.999911        47.2405         1.28139         
W619    3478.39         3478.53         0.134248        0.99996         60.1949         0.851087        
W620    3479.81         3479.12         0.140051        1.0002          75.8362         3.449           
W621    3481.08         3484.82         0.128954        0.998927        51.1652         2.41978         
W622    3482.22         3482.21         0.133941        1               89.7961         0.747463        
W623    3483.21         3483.09         0.146153        1.00003         65.6101         0.308826        
W624    3484.06         3484.91         0.149109        0.999758        71.019          1.3784          
W625    3484.77         3484.78         0.156015        0.999998        65.3584         2.83335         
W626    3485.34         3487.09         0.141707        0.9995          68.65           1.97166         
W627    3485.77         3481.74         0.16591         1.00116         70.0997         0.943727        
W628            3486.05         3492.64         0.998113        98.8191         1.41941         
W629            3486.2          3547.93         0.982602        124.998         1.58847         
W630            3486.2          3558.86         0.979582        134.343         0.491689        
W631            3486.05         3580.14         0.973719        115.462         0.566335        
W632    3485.77         3474.79         0.144537        1.00316         90.6406         0.918898        
W633    3485.34         3485.83         0.156444        0.999861        93.1098         7.04055         
W634    3484.77         3485.97         0.1437          0.999658        71.387          2.22115         
W635    3484.06         3481.88         0.156352        1.00063         61.1773         3.29686         
W636    3483.21         3483.8          0.151795        0.999829        58.836          0.880736        
W637    3482.22         3482.56         0.145162        0.999901        59.615          1.90467         
W638    3481.08         3479.62         0.154996        1.00042         64.637          0.634969        
W639    3479.81         3478.86         0.158579        1.00027         70.1303         1.56223         
W640    3478.39         3479.66         0.147871        0.999636        65.4485         3.62719         
W641    3476.83         3475.03         0.141441        1.00052         53.723          0.710561        
W642    3475.14         3476.51         0.148608        0.999607        69.5011         0.826906        
W643    3473.31         3470.04         0.141717        1.00094         59.2203         4.38256         
W644    3471.34         3482.55         0.134401        0.996782        18.5821         1.00355         
W645    3469.23         3491.67         0.149538        0.993574        88.8505         3.22448         
W646    3466.98         3594.03         0.148833        0.964651        23.5737         0.492048        
W647    3466.7          3531.41         0.16754         0.981678        33.8412         1.78096         
W648    3468.95         3470.8          0.144505        0.999465        15.8032         1.70299         
W649    3471.06         3483.74         0.143919        0.996359        41.1774         2.64752         
W650    3473.03         3501.06         0.139079        0.991992        24.6394         0.830357        
W651    3474.86         3475.8          0.137597        0.999729        49.0619         0.496827        
W652    3476.55         3477.17         0.137631        0.999821        38.5645         3.06562         
W653    3478.11         3480.65         0.129452        0.99927         60.0635         1.87763         
W654    3479.52         3479.61         0.13033         0.999974        69.4485         2.85083         
W655    3480.8          3479.37         0.141673        1.00041         70.4591         1.28504         
W656    3481.93         3479.15         0.149404        1.0008          63.2839         0.583299        
W657    3482.93         3477.07         0.156389        1.00168         71.0853         1.47524         
W658    3483.78         3481.48         0.150353        1.00066         64.7376         1.71667         
W659    3484.49         3484.74         0.142207        0.99993         71.0469         0.296998        
W660    3485.06         3485.59         0.148966        0.999847        62.6031         2.67564         
W661    3485.48         3486.68         0.147105        0.999657        74.6274         0.432956        
W662    3485.77         3482.01         0.135642        1.00108         89.1401         1.0982          
W663    3485.91         3474.33         0.147933        1.00333         84.8372         0.645815        
W664    3485.91         3467.53         0.162058        1.0053          83.5445         10.1549         
W665    3485.77         3475            0.161691        1.0031          80.9793         0.388841        
W666    3485.48         3484.69         0.146423        1.00023         77.6375         1.02486         
W667    3485.06         3485.39         0.148503        0.999904        75.7066         2.24376         
W668    3484.49         3484.31         0.143322        1.00005         62.6558         1.1163          
W669    3483.78         3485.69         0.15043         0.999453        60.3551         1.99428         
W670    3482.93         3482.68         0.156146        1.00007         61.003          2.07878         
W671    3481.93         3481.86         0.153855        1.00002         64.8186         0.430163        
W672    3480.8          3479.96         0.153312        1.00024         79.166          0.889858        
W673    3479.52         3480.32         0.152097        0.999772        55.3927         1.57672         
W674    3478.11         3481.63         0.163697        0.998989        54.0391         1.41536         
W675    3476.55         3478.94         0.154733        0.999314        83.6182         0.165398        
W676    3474.86         3496.25         0.144119        0.993882        31.3489         5.16496         
W677    3473.03         3475.65         0.145073        0.999245        83.6061         1.10244         
W678    3471.06         3475.6          0.142268        0.998693        48.7781         1.34862         
W679    3468.95         3466.67         0.138459        1.00066         42.2149         1.72623         
W680    3466.7          3496.8          0.155473        0.991392        36.6145         1.1354          
W681    3466.28         3580.94         0.162645        0.967981        17.3933         0.846323        
W682    3468.53         3485.57         0.148258        0.99511         14.8323         0.453272        
W683    3470.64         3473.71         0.142175        0.999114        32.2993         2.6325          
W684    3472.6          3452.76         0.143039        1.00575         57.4238         1.42409         
W685    3474.44         3463.41         0.140577        1.00318         53.2671         4.04167         
W686    3476.13         3482.69         0.142133        0.998117        23.0204         0.615712        
W687    3477.68         3484.15         0.143898        0.998145        96.4973         1.06843         
W688    3479.1          3479.05         0.14293         1.00002         69.3292         2.65369         
W689    3480.37         3478.42         0.142304        1.00056         69.8149         0.232819        
W690    3481.51         3479.31         0.144793        1.00063         57.1856         3.93083         
W691            3482.5          3060.51         1.13788         117.683         9.75404         
W692    3483.35         3477.78         0.144969        1.0016          79.8302         2.86172         
W693    3484.06         3486.78         0.118779        0.999222        72.9956         0.684524        
W694    3484.63         3483.95         0.144153        1.0002          64.7009         0.0387878       
W695    3485.06         3484.79         0.146026        1.00008         81.0222         0.943832        
W696    3485.34         3487.44         0.136647        0.999399        101.54          6.39281         
W697    3485.49         3483.51         0.239738        1.00057         70.6648         1.69606         
W698    3485.49         3490.38         0.145154        0.998597        78.6127         0.592884        
W699    3485.34         3486.21         0.148231        0.99975         91.7763         0.381188        
W700    3485.06         3485.41         0.14646         0.9999          98.1518         6.98711         
W701    3484.63         3484.84         0.149071        0.999941        70.525          1.51966         
W702    3484.06         3483.92         0.147268        1.00004         65.7056         5.58754         
W703    3483.35         3482.94         0.144275        1.00012         68.1813         6.17422         
W704    3482.5          3482.32         0.140241        1.00005         59.2192         0.217235        
W705    3481.51         3481.91         0.138284        0.999886        69.6977         1.23523         
W706    3480.37         3480.39         0.153792        0.999994        61.1179         0.618933        
W707    3479.1          3478.93         0.144272        1.00005         65.7453         0.765713        
W708    3477.68         3487.8          0.141937        0.9971          39.5658         3.26121         
W709    3476.13         3479.45         0.148383        0.999046        49.696          0.080123        
W710    3474.44         3480.25         0.15946         0.998329        58.8494         0.856447        
W711    3472.6          3486.26         0.142617        0.996083        41.1578         2.69038         
W712    3470.64         3453.82         0.147629        1.00487         61.69           1.51176         
W713    3468.53         3490.21         0.137003        0.993788        26.4575         1.15513         
W714    3466.28         3574.77         0.143583        0.969653        3.07905         1.67974e-05     
W715    3465.73         3503.38         0.144599        0.989252        16.3497         0.693502        
W716    3467.97         3488.92         0.142019        0.993996        49.057          2.65961         
W717    3470.07         3479.2          0.143951        0.997377        72.5839         0.92733         
W718    3472.04         3471.48         0.147935        1.00016         47.0632         4.64025         
W719    3473.87         3475.68         0.15599         0.99948         61.5127         2.97163         
W720    3475.57         3461.3          0.156849        1.00412         69.3514         2.83865         
W721    3477.12         3477.96         0.142125        0.999758        58.1007         1.22647         
W722    3478.53         3478.56         0.148279        0.999993        75.7265         3.58424         
W723    3479.81         3478.78         0.161954        1.0003          48.6375         1.06097         
W724    3480.94         3478.95         0.15982         1.00057         73.0969         3.13448         
W725    3481.94         3479.7          0.14023         1.00064         51.1358         1.28462         
W726    3482.79         3481.19         0.12896         1.00046         63.2994         0.864878        
W727    3483.5          3481.98         0.16583         1.00044         76.4177         1.24815         
W728    3484.07         3484.24         0.13605         0.999949        76.3311         0.772015        
W729    3484.49         3485.29         0.141715        0.999772        66.4885         0.297325        
W730    3484.78         3483.71         0.155886        1.00031         71.0643         0.0178872       
W731    3484.92         3487.87         0.145676        0.999154        76.8076         0.531097        
W732    3484.92         3485.07         0.172103        0.999957        66.4638         0.798373        
W733    3484.78         3486.57         0.136914        0.999485        77.4057         4.80973         
W734    3484.49         3484.18         0.149662        1.00009         84.1402         1.85182         
W735    3484.07         3484.91         0.137352        0.999759        74.9418         1.50379         
W736    3483.5          3482.46         0.153575        1.0003          68.1451         1.03234         
W737    3482.79         3484.66         0.132284        0.999463        63.2285         1.11828         
W738    3481.94         3480.51         0.145103        1.00041         63.0592         0.419055        
W739    3480.94         3480.14         0.161264        1.00023         53.2887         1.28802         
W740    3479.81         3487.37         0.151168        0.997831        56.6961         0.178852        
W741    3478.53         3477.87         0.150748        1.00019         60.4773         1.99056         
W742    3477.12         3476.54         0.146783        1.00017         43.7152         1.82862         
W743    3475.57         3469.87         0.148587        1.00164         73.1716         0.142447        
W744    3473.87         3473.05         0.139436        1.00024         44.3541         3.98236         
W745    3472.04         3476.33         0.147649        0.998766        83.7827         0.760677        
W746    3470.07         3469.1          0.136721        1.00028         15.3942         2.5184          
W747    3467.97         3464.57         0.14252         1.00098         39.3797         0.831591        
W748    3465.73         3197.82         0.142205        1.08378         22.3143         2.50653         
W749    3465.03         3503.82         0.144605        0.988929        7.60652         0.527564        
W750    3467.27         3473.87         0.14614         0.998101        43.1336         2.98942         
W751    3469.37         3468.65         0.148985        1.00021         45.4705         0.318082        
W752    3471.34         5528.26         0.138744        0.627927        199.981         0.583151        
W753    3473.17         3477.62         0.147259        0.998721        48.1907         1.48406         
W754    3474.86         3468.06         0.147892        1.00196         46.3528         1.13398         
W755    3476.42         3476.01         0.141624        1.00012         61.507          1.68585         
W756    3477.83         3466.96         0.157119        1.00314         65.7388         0.310542        
W757    3479.1          3476.21         0.153331        1.00083         57.8052         0.817693        
W758    3480.23         3476.32         0.155601        1.00113         65.6125         0.391953        
W759    3481.23         3478.15         0.155215        1.00088         69.0912         0.162143        
W760    3482.08         3482.1          0.125495        0.999992        71.852          1.88051         
W761    3482.79         3483.15         0.137197        0.999896        71.8265         1.26321         
W762    3483.36         3486.95         0.137488        0.998969        74.645          0.635172        
W763    3483.78         3482.31         0.144779        1.00042         62.9355         4.94614         
W764    3484.07         3484.64         0.136505        0.999836        63.1891         0.458366        
W765    3484.21         3482.56         0.138993        1.00047         62.7852         0.499609        
W766    3484.21         3485.12         0.125981        0.999738        67.8521         3.11511         
W767    3484.07         3483.52         0.140958        1.00016         82.2694         2.89652         
W768    3483.78         3484.05         0.149457        0.999924        75.8691         0.973884        
W769    3483.36         3482.43         0.149768        1.00027         68.3508         1.94397         
W770    3482.79         3482.62         0.143265        1.00005         69.8372         2.39625         
W771    3482.08         3481.75         0.137054        1.0001          63.8375         0.533409        
W772    3481.23         3481.01         0.142174        1.00006         64.7689         0.594927        
W773    3480.23         3477.49         0.135195        1.00079         66.4192         1.85369         
W774    3479.1          3478.21         0.148089        1.00026         69.2226         4.51895         
W775    3477.83         3475.26         0.155421        1.00074         60.3929         0.785658        
W776    3476.42         3476.01         0.144417        1.00012         51.5069         2.10433         
W777    3474.86         3473.55         0.155734        1.00038         47.0185         1.47865         
W778    3473.17         3473.79         0.139867        0.999822        45.751          0.786943        
W779    3471.34         3470.33         0.137635        1.00029         47.5553         0.631491        
W780    3469.37         3448.22         0.137609        1.00614         60.2959         1.59268         
W781    3467.27         3441.87         0.149701        1.00738         32.1526         0.322069        
W782    3465.03         3524.46         0.143928        0.983138        41.1123         2.27798         
W783    3464.19         3517.24         0.133398        0.984917        62.3697         0.852305        
W784    3466.43         3481.45         0.103748        0.995684        18.9825         3.12408         
W785    3468.53         3478.56         0.115235        0.997117        200             2.08677         
W786    3470.5          3488.07         0.112857        0.994963        54.9119         1.64507         
W787    3472.33         3472.77         0.118903        0.999871        49.5244         2.47674         
W788    3474.02         3474.5          0.126943        0.999862        80.2019         3.358           
W789    3475.57         3476.01         0.135699        0.999873        69.3067         1.7459          
W790    3476.98         3477.36         0.129607        0.999892        74.2778         1.64792         
W791    3478.25         3482.07         0.173427        0.998903        44.1966         0.875804        
W792    3479.39         3482.26         0.120065        0.999174        52.8794         2.24271         
W793    3480.38         3486.65         0.123374        0.998202        52.1666         3.00941         
W794    3481.23         3480.38         0.119285        1.00024         65.9249         0.473473        
W795    3481.94         3482.96         0.124522        0.999708        61.5586         1.61209         
W796    3482.51         3482.22         0.130142        1.00008         66.3313         0.249616        
W797    3482.93         3483.99         0.126183        0.999697        67.5689         0.871185        
W798    3483.22         3482.48         0.133778        1.00021         64.7131         2.05279         
W799    3483.36         3483.51         0.125005        0.999957        60.96           0.829178        
W800    3483.36         3483.94         0.121661        0.999834        61.9256         0.48896         
W801    3483.22         3483.29         0.126048        0.999979        72.6195         1.42968         
W802    3482.93         3497.44         0.132226        0.995851        60.2052         4.63225         
W803    3482.51         3482.51         0.149108        0.999997        71.1507         1.47135         
W804    3481.94         3480.05         0.126753        1.00054         80.0947         1.44251         
W805    3481.23         3479.16         0.135358        1.00059         74.3406         3.08117         
W806    3480.38         3479.9          0.144836        1.00014         69.2411         1.01663         
W807    3479.39         3478.42         0.146247        1.00028         53.4265         0.802951        
W808    3478.25         3483.99         0.133261        0.998353        36.0271         4.6934          
W809    3476.98         3479.93         0.153254        0.999153        63.7279         0.248271        
W810    3475.57         3476.91         0.122371        0.999614        61.2966         3.28905         
W811    3474.02         3470.29         0.154215        1.00107         79.5363         1.13893         
W812    3472.33         3474.67         0.13215         0.999325        65.0447         0.3115          
W813    3470.5          3466.18         0.163214        1.00125         43.7608         0.452535        
W814    3468.53         3462.38         0.13588         1.00178         126.769         2.19152         
W815    3466.43         3486.96         0.126241        0.994113        13.2311         1.6761          
W816    3464.19         3484.91         0.141552        0.994053        57.7582         0.422278        
W817    3463.21         3564.67         0.145307        0.971538        27.414          0.459774        
W818    3465.45         3491.24         0.123521        0.992612        38.3486         4.14406         
W819    3467.55         3434.09         0.128647        1.00974         58.3121         0.199403        
W820    3469.52         3480.64         0.128731        0.996803        33.7862         1.90793         
W821    3471.34         3483.42         0.133039        0.996532        50.8274         0.772177        
W822    3473.03         3473.47         0.13482         0.999876        53.7374         0.654823        
W823    3474.58         3653.55         0.152203        0.951015        194.845         0.544764        
W824    3475.99         3478.33         0.13885         0.999328        55.4777         0.719934        
W825    3477.27         3475.4          0.164544        1.00054         65.303          0.484453        
W826    3478.4          3474.24         0.136094        1.0012          69.4476         6.71754         
