Module  ExpectedPeak    MeasuredPeak    oldFactor       Ratio           Sigma           Chi2/ndf        
W412    3472.04         3470.96         0.128989        1.00031         60.3357         3.79929         
W413    3473.87         3480.01         0.122379        0.998237        54.6925         0.939405        
W414    3475.57         3474.35         0.129523        1.00035         51.5316         0.651522        
W415    3477.12         3474.03         0.123132        1.00089         61.6145         1.57661         
W416    3478.53         3496.54         0.11326         0.99485         56.3553         1.57456         
W417    3479.81         3452.93         0.176017        1.00778         65.1766         1.08218         
W418    3480.94         3494.39         0.114264        0.99615         59.2917         3.3716          
W419    3481.94         3484.75         0.12109         0.999193        58.8067         4.39771         
W420    3482.79         3485.2          0.121768        0.999306        63.6035         4.05413         
W421    3483.5          3486.23         0.120811        0.999217        58.8333         0.164722        
W422    3484.07         3487.68         0.115174        0.998964        60.1146         1.82841         
W423    3484.49         3489.08         0.118024        0.998686        54.1873         2.90368         
W424    3484.78         3482.59         0.130304        1.00063         61.4006         0.236961        
W425    3484.92         3485.53         0.135947        0.999825        62.4752         3.00232         
W426    3484.92         3484.67         0.135423        1.00007         63.1512         9.29495         
W427    3484.78         3482.13         0.139623        1.00076         82.6948         7.45149         
W428    3484.49         3490.98         0.121523        0.99814         68.7558         1.73525         
W429    3484.07         3489.65         0.122725        0.998401        58.9917         0.868691        
W430    3483.5          3469.79         0.147621        1.00395         62.6891         1.68313         
W431    3482.79         3484.8          0.124564        0.999421        59.2168         1.50567         
W432    3481.94         3474.88         0.125241        1.00203         76.5016         1.58755         
W433    3480.94         3484.02         0.131585        0.999117        76.4787         6.99268         
W434    3479.81         3484.79         0.136335        0.99857         78.1945         1.27084         
W435    3478.53         3487.85         0.126394        0.997329        48.4001         2.23239         
W436    3477.12         3463.48         0.136695        1.00394         47.4093         4.50418         
W437    3475.57         3476.59         0.127213        0.999705        50.8392         0.276003        
W438    3473.87         3476.68         0.132408        0.999192        49.1925         0.162833        
W439    3472.04         3481.06         0.123836        0.99741         43.4916         0.264556        
W440    3470.07         3465.72         0.126038        1.00126         53.2609         2.09393         
W441    3467.97         3483.27         0.126044        0.995606        36.4864         0.0878518       
W442    3465.73         3677.37         0.151343        0.942448        60.3443         1.88375         
W443    3466.28         3546.52         0.131906        0.977375        26.2982         0.453257        
W444    3468.53         3460.1          0.120955        1.00244         63.5312         3.10496         
W445    3470.64         3460.96         0.129883        1.00279         41.4595         0.239491        
W446    3472.6          3483.52         0.1185          0.996866        35.6299         0.726996        
W447    3474.44         3476.52         0.125233        0.999402        42.445          3.56555         
W448    3476.13         3471.37         0.130699        1.00137         52.0897         0.420636        
W449    3477.68         3482.26         0.120248        0.998688        52.2834         1.22863         
W450    3479.1          3476.53         0.128945        1.00074         56.7768         1.43149         
W451    3480.37         3484.14         0.133739        0.99892         67.9776         0.824899        
W452    3481.51         3484.92         0.124343        0.999021        76.6179         0.80104         
W453    3482.5          3471.56         0.142195        1.00315         67.2321         1.74883         
W454    3483.35         3482.96         0.125749        1.00011         60.4528         2.11528         
W455    3484.06         3480.86         0.128644        1.00092         61.6926         3.92157         
W456    3484.63         3480.21         0.130749        1.00127         64.5567         3.79617         
W457    3485.06         3478.1          0.131722        1.002           57.9018         0.471191        
W458    3485.34         3494.05         0.125482        0.997508        65.0847         6.67905         
W459    3485.49         3478.07         0.146613        1.00213         64.8015         23.1605         
W460    3485.49         3489.1          0.131666        0.998963        65.5814         4.71449         
W461    3485.34         3474.86         0.152678        1.00302         89.2982         34.5277         
W462    3485.06         3481.45         0.137336        1.00104         83.8895         14.4789         
W463    3484.63         3482.77         0.131124        1.00054         60.5917         1.50754         
W464    3484.06         3489.07         0.124635        0.998564        62.7413         1.447           
W465    3483.35         3486.64         0.122932        0.999057        62.195          1.94163         
W466    3482.5          3488.7          0.11769         0.998222        73.2488         0.846426        
W467    3481.51         3479.08         0.14074         1.0007          75.5131         1.88331         
W468    3480.37         3472.06         0.157097        1.00239         75.668          2.40669         
W469    3479.1          3476.51         0.145975        1.00075         62.0964         0.61436         
W470    3477.68         3481.24         0.128409        0.998979        60.5416         0.896379        
W471    3476.13         3478.11         0.124367        0.99943         52.2152         1.22699         
W472    3474.44         3472.26         0.125087        1.00063         45.0216         0.260626        
W473    3472.6          3471.94         0.12303         1.00019         52.3222         0.119607        
W474    3470.64         3479.66         0.124623        0.997406        54.4531         0.646192        
W475    3468.53         3449            0.143651        1.00566         83.6482         0.705445        
W476    3466.28         3363.09         0.130247        1.03068         31.967          4.10541         
W477    3466.7          3481.1          0.183783        0.995865        55.4204         0.658953        
W478    3468.95         3488.94         0.12356         0.994269        53.3999         2.75373         
W479    3471.06         3476.04         0.117956        0.998566        44.215          2.61436         
W480    3473.03         3474.65         0.128974        0.999532        53.9458         2.28564         
W481    3474.86         3465.67         0.141546        1.00265         53.4269         0.880111        
W482    3476.55         3479.43         0.1344          0.999174        66.0365         0.987314        
W483    3478.11         3469.21         0.141731        1.00256         60.6452         0.524266        
W484    3479.52         3478.87         0.1324          1.00019         46.3537         0.243605        
W485    3480.8          3484.97         0.122988        0.998803        56.9983         1.25439         
W486    3481.93         3481.36         0.12365         1.00016         77.3932         2.80851         
W487    3482.93         3482.34         0.122759        1.00017         64.0058         3.25255         
W488    3483.78         3496.1          0.107962        0.996477        67.436          2.70927         
W489    3484.49         3486.84         0.122726        0.999325        77.1552         6.07936         
W490    3485.06         3486.31         0.125993        0.99964         88.3134         3.92368         
W491    3485.48         3497.54         0.124361        0.996552        62.3406         4.00694         
W492    3485.77         3459.33         0.1541          1.00764         73.0166         17.7656         
W493    3485.91         3457.15         0.148152        1.00832         68.186          9.19118         
W494    3485.91         3449.78         0.140107        1.01047         64.5674         46.3303         
W495    3485.77         3475            0.133331        1.0031          82.8941         42.534          
W496    3485.48         3477.32         0.127455        1.00235         81.4205         47.8035         
W497    3485.06         3479.22         0.133013        1.00168         68.8084         2.54761         
W498    3484.49         3490.59         0.126329        0.998252        58.8054         5.70555         
W499    3483.78         3474.53         0.148569        1.00266         62.5689         2.95702         
W500    3482.93         3483.51         0.127392        0.999831        62.5113         2.53798         
W501    3481.93         3482.33         0.126488        0.999886        63.9484         1.61872         
W502    3480.8          3487.2          0.129216        0.998163        58.2166         0.246162        
W503    3479.52         3479.77         0.134491        0.99993         64.2447         2.77076         
W504    3478.11         3471.46         0.132           1.00191         64.3135         1.08894         
W505    3476.55         3468.37         0.129348        1.00236         54.9759         2.37309         
W506    3474.86         3482.94         0.123043        0.997679        58.4048         0.767477        
W507    3473.03         3455.98         0.13342         1.00493         77.1252         0.358344        
W508    3471.06         3470.29         0.12551         1.00022         73.3675         0.529485        
W509    3468.95         3477.19         0.118114        0.997629        52.8614         2.87723         
W510    3466.7          3539.54         0.135818        0.979423        61.1538         2.41825         
W511    3466.98         3614.3          0.132559        0.95924         28.2905         0.584481        
W512    3469.23         3413.46         0.156441        1.01634         54.3033         2.92996         
W513    3471.34         3489.58         0.130851        0.994773        40.7137         0.747256        
W514    3473.31         3469.39         0.134261        1.00113         50.8019         1.89668         
W515    3475.14         3485.54         0.13333         0.997017        32.5836         2.59847         
W516    3476.83         3470.92         0.145774        1.0017          52.4089         0.0310077       
W517    3478.39         3486.11         0.135815        0.997786        61.9943         2.19806         
W518    3479.81         3476.15         0.138826        1.00105         60.4827         5.05238         
W519    3481.08         3479.73         0.14082         1.00039         49.5262         0.249254        
W520    3482.22         3476.41         0.135851        1.00167         55.0924         1.5348          
W521    3483.21         3487.83         0.122003        0.998677        56.4059         0.629364        
W522    3484.06         3469.62         0.151859        1.00416         64.6228         2.12665         
W523    3484.77         3480.16         0.146033        1.00133         72.7468         14.2996         
W524    3485.34         3494.47         0.136742        0.997387        66.0243         2.58433         
W525    3485.77         3441.02         0.189668        1.013           68.5456         63.3635         
W526            3486.05         3610.11         0.965637        94.0647         1.60578         
W527            3486.2          3718.1          0.937629        106.072         3.61639         
W528            3486.2          3684.6          0.946155        89.2434         2.38301         
W529            3486.05         3720.01         0.937109        94.649          5.3409          
W530    3485.77         3466.2          0.125438        1.00564         76.2786         74.6599         
W531    3485.34         3479.79         0.133927        1.0016          73.1914         5.30172         
W532    3484.77         3487.95         0.137256        0.999089        63.4441         2.84969         
W533    3484.06         3478.43         0.149623        1.00162         59.3949         3.03032         
W534    3483.21         3491.81         0.123058        0.997538        59.1081         0.355819        
W535    3482.22         3482.9          0.124001        0.999802        68.3714         1.73268         
W536    3481.08         3472.6          0.139488        1.00244         65.1197         2.01162         
W537    3479.81         3480.96         0.134154        0.999669        54.2306         0.717831        
W538    3478.39         3476.28         0.129886        1.00061         60.3747         0.829344        
W539    3476.83         3476.86         0.130753        0.999993        58.2509         1.03242         
W540    3475.14         3472.87         0.13627         1.00065         63.1659         2.2465          
W541    3473.31         3488.66         0.115105        0.995601        61.3485         0.475166        
W542    3471.34         3480.77         0.123857        0.99729         66.8672         0.835204        
W543    3469.23         3522.94         0.130002        0.984753        34.946          1.91423         
W544    3466.98         3532.18         0.135964        0.981541        50.1379         2.80823         
W545    3467.12         3513.96         0.135396        0.98667         49.4511         0.109972        
W546    3469.37         3492.16         0.1371          0.993474        44.4762         0.607149        
W547    3471.48         3485.76         0.133865        0.995904        67.6582         0.51848         
W548    3473.45         3477.68         0.13232         0.998784        65.6688         0.290746        
W549    3475.28         3483.01         0.120113        0.997782        57.0085         2.53829         
W550    3476.98         3477.19         0.137721        0.99994         49.9837         2.84738         
W551    3478.53         3475.29         0.147475        1.00093         55.4555         3.67013         
W552    3479.95         3477.5          0.152049        1.0007          53.1739         0.531786        
W553    3481.22         3471.77         0.140815        1.00272         60.3612         3.38111         
W554    3482.36         3487.26         0.127952        0.998595        58.1434         2.09922         
W555    3483.35         3494.49         0.110488        0.996812        63.0734         2.28718         
W556    3484.2          3488.87         0.131243        0.998663        56.0957         1.21357         
W557    3484.92         3495.6          0.128181        0.996944        59.4808         0.185951        
W558    3485.48         3478.87         0.140786        1.0019          59.1554         3.94149         
W559    3485.91         3466.32         0.140018        1.00565         68.8862         25.5971         
W560            3486.2          3756.27         0.928102        116.061         7.58635         
W563            3486.2          3751.47         0.929289        102.534         10.1963         
W564    3485.91         3452.71         0.142044        1.00962         72.426          49.4279         
W565    3485.48         3477.1          0.146335        1.00241         60.8587         0.642417        
W566    3484.92         3493.43         0.134913        0.997563        64.8995         0.974017        
W567    3484.2          3479.4          0.148069        1.00138         59.55           0.0888577       
W568    3483.35         3477.26         0.144093        1.00175         63.4683         0.648758        
W569    3482.36         3482.59         0.129747        0.999933        78.1547         1.4854          
W570    3481.22         3474.44         0.143217        1.00195         74.2299         1.8942          
W571    3479.95         3487.79         0.132782        0.997751        60.7326         0.79563         
W572    3478.53         3483.27         0.124155        0.998639        58.7561         3.53737         
W573    3476.98         3477.72         0.127991        0.999786        62.3108         0.777931        
W574    3475.28         3476.27         0.131747        0.999716        55.0938         0.804747        
W575    3473.45         3461.66         0.141691        1.00341         74.7068         0.191343        
W576    3471.48         3501.88         0.121772        0.991317        67.6905         1.17836         
W577    3469.37         3465.83         0.155605        1.00102         57.3449         1.3962          
W578    3467.12         3225.9          0.103528        1.07478         26.9131         0.576816        
W579    3467.12         3564.26         0.14198         0.972746        15.0623         2.40141         
W580    3469.37         3220.2          0.115945        1.07738         24.3992         0.685389        
W581    3471.48         3455.43         0.1326          1.00464         83.2761         2.72822         
W582    3473.45         3475.73         0.131445        0.999343        60.1805         0.930165        
W583    3475.28         3473.9          0.129368        1.0004          80.429          0.674635        
W584    3476.98         3476.44         0.140986        1.00016         61.2888         0.400431        
W585    3478.53         3480.83         0.13338         0.99934         64.477          1.34862         
W586    3479.95         3483.97         0.133661        0.998845        62.4702         2.11492         
W587    3481.22         3474.1          0.159533        1.00205         76.1677         1.82824         
W588    3482.36         3485.59         0.134504        0.999073        65.977          7.09276         
W589    3483.35         3475.18         0.151477        1.00235         57.778          1.95698         
W590    3484.2          3476.1          0.159139        1.00233         57.2059         1.28124         
W591    3484.92         3483.21         0.151781        1.00049         61.461          5.853           
W592    3485.48         3484.45         0.137514        1.0003          59.4902         1.37363         
W593    3485.91         3175.28         0.151473        1.09783         200             13.6144         
W594            3486.2          3769.68         0.924799        141.12          8.73667         
W597            3486.2          3701.72         0.941778        106.427         1.05208         
W598    3485.91         3446.35         0.1438          1.01148         79.7056         53.8589         
W599    3485.48         3483.34         0.142936        1.00062         78.0233         19.0461         
W600    3484.92         3485.93         0.138083        0.999708        63.8723         1.88077         
W601    3484.2          3490.14         0.130988        0.9983          59.3138         1.35004         
W602    3483.35         3486.56         0.128147        0.999079        61.24           1.07462         
W603    3482.36         3486.93         0.121448        0.998688        65.6175         3.12179         
W604    3481.22         3485.85         0.134616        0.998672        59.4601         2.05202         
W605    3479.95         3470.37         0.15696         1.00276         68.6092         0.933631        
W606    3478.53         3475.89         0.142205        1.00076         60.0101         0.680354        
W607    3476.98         3475.05         0.13523         1.00056         59.8239         0.782647        
W608    3475.28         3475.78         0.136372        0.999858        55.47           0.960861        
W609    3473.45         3458.14         0.129024        1.00443         97.5992         0.048715        
W610    3471.48         3478.31         0.127864        0.998036        39.3356         0.655223        
W611    3469.37         3531.54         0.132368        0.982396        62.0972         0.190267        
W612    3467.12         3512.61         0.148488        0.98705         98.1292         4.34416         
W613    3466.98         3543.8          0.133433        0.978322        54.1196         1.89793         
W614    3469.23         3523.29         0.125101        0.984654        67.5269         3.26202         
W615    3471.34         3487.38         0.123065        0.995399        42.7561         0.661575        
W616    3473.31         3480.42         0.125653        0.997958        52.3206         2.74068         
W617    3475.14         3492.67         0.123653        0.994982        29.7661         0.380817        
W618    3476.83         3466.35         0.147185        1.00302         54.9811         1.56033         
W619    3478.39         3486.47         0.126864        0.997682        55.1142         1.77122         
W620    3479.81         3471.76         0.13336         1.00232         69.1012         3.97616         
W621    3481.08         3490.67         0.120363        0.997255        66.7221         0.855801        
W622    3482.22         3482.27         0.126759        0.999985        87.0349         1.04676         
W623    3483.21         3485.34         0.140239        0.99939         70.0481         1.97833         
W624    3484.06         3489.61         0.142742        0.99841         61.2809         0.97828         
W625    3484.77         3482.22         0.149069        1.00073         59.2977         0.869774        
W626    3485.34         3491.25         0.132948        0.998308        56.9728         1.14713         
W627    3485.77         3461.21         0.156867        1.0071          62.3405         1.67111         
W628            3486.05         3522.92         0.989533        93.5283         0.482443        
W629            3486.2          3694.35         0.943657        96.6189         3.89202         
W630            3486.2          3694.8          0.943543        104.542         3.25292         
W631            3486.05         3724.13         0.936071        89.4655         1.96474         
W632    3485.77         3466.57         0.135487        1.00554         89.9038         26.947          
W633    3485.34         3479.4          0.148706        1.00171         79.1424         24.5155         
W634    3484.77         3491.08         0.136258        0.998192        68.0753         2.05001         
W635    3484.06         3477.23         0.148167        1.00196         60.5192         1.91193         
W636    3483.21         3483.93         0.143808        0.999793        60.5136         2.62535         
W637    3482.22         3483.28         0.137866        0.999695        57.7663         2.85414         
W638    3481.08         3478.77         0.147697        1.00066         60.2853         0.753307        
W639    3479.81         3479.93         0.149811        0.999965        58.7246         0.515178        
W640    3478.39         3485.4          0.141047        0.997988        65.9795         0.560248        
W641    3476.83         3481.62         0.132245        0.998626        61.5003         1.14325         
W642    3475.14         3473.16         0.140621        1.00057         77.6094         0.0714536       
W643    3473.31         3474.01         0.129974        0.999797        58.6116         0.550692        
W644    3471.34         3492.91         0.127714        0.993824        29.5269         2.55339         
W645    3469.23         3448.02         0.142682        1.00615         60.1073         2.34749         
W646    3466.98         3574.63         0.137338        0.969886        41.879          3.40904         
W647    3466.7          21262.9         0.166636        0.5             200             1.28327         
W648    3468.95         3508.72         0.137466        0.988664        29.5572         3.08116         
W649    3471.06         3522.49         0.136433        0.985399        87.5334         2.41345         
W650    3473.03         3469.36         0.131831        1.00106         56.1977         2.09791         
W651    3474.86         3472.62         0.128525        1.00064         62.2298         1.85766         
W652    3476.55         3476.21         0.128715        1.0001          52.377          2.8514          
W653    3478.11         3481.89         0.123301        0.998915        47.6655         1.02688         
W654    3479.52         3483.22         0.120615        0.998939        65.4031         0.517475        
W655    3480.8          3475.86         0.133124        1.00142         60.3072         0.0615459       
W656    3481.93         3479.26         0.142716        1.00077         71.5353         1.36152         
W657    3482.93         3485.14         0.150026        0.999365        64.4573         2.12172         
W658    3483.78         3481.59         0.144402        1.00063         68.6159         0.950376        
W659    3484.49         3486.61         0.13283         0.999391        67.3691         3.66088         
W660    3485.06         3482.8          0.13722         1.00065         56.1107         0.249765        
W661    3485.48         3484.32         0.139277        1.00033         72.2374         15.7487         
W662    3485.77         3473.26         0.126659        1.0036          76.6311         11.8744         
W663    3485.91         3470.65         0.136167        1.0044          64.9833         6.17746         
W664    3485.91         3452.76         0.144954        1.0096          70.2629         4.53939         
W665    3485.77         3456.68         0.151979        1.00842         75.2098         14.5981         
W666    3485.48         3478            0.139023        1.00215         73.9205         5.02527         
W667    3485.06         3484.49         0.140995        1.00016         76.0766         4.18842         
W668    3484.49         3488.38         0.135397        0.998885        59.1609         0.51265         
W669    3483.78         3483.65         0.145008        1.00004         61.8044         1.51396         
W670    3482.93         3479.25         0.149553        1.00106         60.5945         0.234908        
W671    3481.93         3478.21         0.148245        1.00107         65.46           0.635452        
W672    3480.8          3482.28         0.14568         0.999573        53.5587         1.56032         
W673    3479.52         3478.85         0.144746        1.00019         58.0156         4.84966         
W674    3478.11         3470.13         0.154906        1.0023          69.3301         1.79806         
W675    3476.55         3473.09         0.144906        1.001           72.9041         0.652528        
W676    3474.86         3478.47         0.134937        0.998963        48.6938         1.18184         
W677    3473.03         3469.96         0.13532         1.00088         47.5198         0.286953        
W678    3471.06         3469.56         0.132277        1.00043         65.1852         0.700409        
W679    3468.95         3476.65         0.12791         0.997785        48.6699         0.0661302       
W680    3466.7          3547.67         0.144158        0.977178        18.8213         0.389704        
W681    3466.28         3622.68         0.160208        0.956828        46.3515         2.00943         
W682    3468.53         3458.67         0.139075        1.00285         50.6548         3.42972         
W683    3470.64         3472.22         0.132856        0.999543        52.1763         2.13618         
W684    3472.6          3466.93         0.134016        1.00164         62.5623         2.58867         
W685    3474.44         3479.24         0.131853        0.998621        42.4398         1.829           
W686    3476.13         3477.73         0.133127        0.999541        60.0031         3.13139         
W687    3477.68         3477.12         0.134659        1.00016         45.6107         0.261116        
W688    3479.1          3476.93         0.132992        1.00062         69.7949         2.31552         
W689    3480.37         3487.66         0.133224        0.997912        62.096          0.662561        
W690    3481.51         3491.43         0.139156        0.997157        61.7826         1.89387         
W691    3482.5          3464.06         0.174902        1.00532         62.5158         2.53996         
W692    3483.35         3484.57         0.135471        0.999652        60.8681         0.987414        
W693    3484.06         3498.5          0.115196        0.995873        69.7394         4.57494         
W694    3484.63         3480            0.135606        1.00133         71.8766         0.705838        
W695    3485.06         3482.15         0.139743        1.00084         75.025          9.88715         
W696    3485.34         3506.9          0.12781         0.993854        91.8355         2.79213         
W697    3485.49         3440.4          0.240247        1.0131          71.2079         3.99319         
W698    3485.49         3502.72         0.138785        0.99508         71.6624         11.5801         
W699    3485.34         3482.78         0.14019         1.00073         87.7967         6.51323         
W700    3485.06         3486.25         0.137856        0.99966         88.6979         9.48514         
W701    3484.63         3482.02         0.142721        1.00075         64.6466         1.33803         
W702    3484.06         3484.91         0.140071        0.999757        59.6039         1.47893         
W703    3483.35         3482.13         0.138533        1.00035         62.8903         1.43596         
W704    3482.5          3486.42         0.131333        0.998876        63.9464         0.804159        
W705    3481.51         3490.66         0.13187         0.997378        64.0061         0.730365        
W706    3480.37         3476.5          0.145015        1.00111         65.0868         3.36026         
W707    3479.1          3482.23         0.13459         0.999101        67.4975         0.448955        
W708    3477.68         3497.76         0.132185        0.994262        29.2247         0.745885        
W709    3476.13         3482.77         0.141809        0.998094        41.4584         1.8054          
W710    3474.44         3461.34         0.152247        1.00378         55.2208         1.82462         
W711    3472.6          3482.04         0.134645        0.99729         51.9947         0.943211        
W712    3470.64         3448.14         0.136991        1.00653         33.1428         1.67235         
W713    3468.53         3496.11         0.124966        0.992111        24.6959         0.699693        
W714    3466.28         3647.05         0.157676        0.950435        40.8186         1.67785         
W715    3465.73         3729.98         0.136913        0.929155        6.34144         1.69202         
W716    3467.97         3475.38         0.132582        0.997868        69.065          0.391618        
W717    3470.07         3460.92         0.132726        1.00265         62.4713         0.483273        
W718    3472.04         3466.34         0.137758        1.00165         53.409          0.595967        
W719    3473.87         3461.47         0.15072         1.00358         59.1641         0.224084        
W720    3475.57         3475.32         0.147416        1.00007         57.7708         1.05304         
W721    3477.12         3486.48         0.130943        0.997316        49.1532         1.05211         
W722    3478.53         3475.97         0.138344        1.00074         64.5686         2.5368          
W723    3479.81         3472.26         0.154563        1.00217         57.0902         0.259189        
W724    3480.94         3480.73         0.151291        1.00006         53.5638         0.381046        
W725    3481.94         3493.1          0.131466        0.996804        62.298          0.791742        
W726    3482.79         3490.93         0.121995        0.997667        62.2941         3.45539         
W727    3483.5          3464.38         0.162193        1.00552         78.6785         0.289081        
W728    3484.07         3490.1          0.128589        0.998269        69.7865         2.1374          
W729    3484.49         3486.21         0.137083        0.999508        61.929          0.630347        
W730    3484.78         3475.36         0.149446        1.00271         68.7696         2.69714         
W731    3484.92         3506.01         0.137342        0.993985        58.2388         1.21546         
W732    3484.92         3470.08         0.162735        1.00428         66.8297         1.1137          
W733    3484.78         3493.18         0.130828        0.997594        70.0646         4.18606         
W734    3484.49         3481.69         0.142443        1.0008          78.9818         8.4106          
W735    3484.07         3492.05         0.130077        0.997714        67.5788         0.823514        
W736    3483.5          3475.08         0.146172        1.00242         59.9735         1.69019         
W737    3482.79         3487.63         0.127242        0.99861         67.7275         1.99057         
W738    3481.94         3481.96         0.13627         0.999993        61.003          2.22144         
W739    3480.94         3468.52         0.153294        1.00358         58.7589         0.971026        
W740    3479.81         3483.5          0.144023        0.99894         60.4385         0.964794        
W741    3478.53         3476.11         0.143423        1.0007          68.9842         2.57896         
W742    3477.12         3482.17         0.138081        0.998549        48.3928         0.203026        
W743    3475.57         3472.24         0.140046        1.00096         61.4876         1.87882         
W744    3473.87         3481.95         0.134051        0.997681        68.8278         1.25274         
W745    3472.04         3467.36         0.136884        1.00135         88.4336         0.116573        
W746    3470.07         3484.37         0.130808        0.995897        48.3751         0.956689        
W747    3467.97         3484.03         0.131691        0.99539         64.6855         2.53387         
W748    3465.73         3393.06         0.145605        1.02142         31.0708         4.00304         
W749    3465.03         3540.55         0.137031        0.978669        51.5446         3.70757         
W750    3467.27         3465.23         0.140177        1.00059         33.4845         0.572573        
W751    3469.37         3460.53         0.139895        1.00256         25.8218         0.20438         
W752    3471.34         3453.74         0.129004        1.0051          60.2517         6.05228         
W753    3473.17         3492.83         0.14179         0.99437         64.4462         1.34579         
W754    3474.86         3452.45         0.140907        1.00649         58.8492         1.01185         
W755    3476.42         3482.62         0.132494        0.998219        66.1963         1.30309         
W756    3477.83         3469.82         0.148845        1.00231         57.7327         0.795204        
W757    3479.1          3490.2          0.144708        0.99682         64.0763         6.0528          
W758    3480.23         3463.1          0.147204        1.00495         68.637          1.07545         
W759    3481.23         3473.31         0.14906         1.00228         66.9398         0.318383        
W760    3482.08         3488.67         0.116454        0.99811         64.3283         0.780862        
W761    3482.79         3481.75         0.128284        1.0003          62.5014         2.2743          
W762    3483.36         3483.53         0.128398        0.99995         76.8154         2.31696         
W763    3483.78         3479.27         0.13583         1.0013          63.1516         0.782543        
W764    3484.07         3490.41         0.127643        0.998184        53.9401         0.87913         
W765    3484.21         3478.93         0.131222        1.00152         59.6235         2.69919         
W766    3484.21         3491.39         0.118346        0.997943        62.3795         1.4452          
W767    3484.07         3482.64         0.133761        1.00041         80.0096         2.91401         
W768    3483.78         3479.98         0.142487        1.00109         65.4268         0.0651852       
W769    3483.36         3482.47         0.140138        1.00026         61.9387         0.992992        
W770    3482.79         3483.02         0.134434        0.999934        56.0278         0.767373        
W771    3482.08         3482.22         0.129479        0.99996         65.6454         0.386911        
W772    3481.23         3481.2          0.135494        1.00001         54.8328         1.75152         
W773    3480.23         3491.62         0.127665        0.996739        57.9658         1.54293         
W774    3479.1          3475.96         0.139997        1.0009          69.0258         0.651231        
W775    3477.83         3473.35         0.149205        1.00129         58.937          1.72029         
W776    3476.42         3478.8          0.137444        0.999314        43.9746         0.739609        
W777    3474.86         3470.75         0.147622        1.00118         55.3167         1.82506         
W778    3473.17         3470.65         0.127764        1.00073         58.4928         0.541654        
W779    3471.34         3470.97         0.128956        1.00011         57.3326         0.188027        
W780    3469.37         3476.3          0.129435        0.998007        55.1049         1.75741         
W781    3467.27         3493.12         0.146057        0.992599        103.101         2.26235         
W782    3465.03         3605.23         0.13427         0.96111         38.6374         2.45794         
W783    3464.19         3463.11         0.127187        1.00031         67.9273         1.36942         
W784    3466.43         3023.25         0.0659823       1.14659         7.64522         1.19476         
W785    3468.53         3484.28         0.110706        0.99548         108.686         1.48003         
W786    3470.5          3521.52         0.105256        0.985511        30.7303         2.85119         
W787    3472.33         3470.79         0.111782        1.00044         52.5762         4.14837         
W788    3474.02         3504.07         0.118135        0.991423        23.1863         1.43794         
W789    3475.57         3478.39         0.127816        0.999189        74.448          1.71606         
W790    3476.98         3487.04         0.124899        0.997117        73.9926         4.60369         
W791    3478.25         3467.71         0.163991        1.00304         61.7677         1.38792         
W792    3479.39         3499.92         0.112371        0.994133        61.9178         7.43654         
W793    3480.38         3488.4          0.118223        0.9977          60.0579         0.280953        
W794    3481.23         3480.18         0.112154        1.0003          64.8378         1.73712         
W795    3481.94         3486.44         0.118475        0.998709        55.7543         0.27516         
W796    3482.51         3484            0.123355        0.999571        59.1092         1.20277         
W797    3482.93         3487.3          0.119089        0.998748        60.4589         1.22196         
W798    3483.22         3478.71         0.126799        1.0013          57.8512         0.180702        
W799    3483.36         3484.98         0.117179        0.999535        61.3561         0.475428        
W800    3483.36         3485.29         0.115008        0.999445        57.1206         0.196853        
W801    3483.22         3483.56         0.11813         0.999901        72.5555         2.13641         
W802    3482.93         3489.05         0.124964        0.998247        80.5906         2.53493         
W803    3482.51         3474.72         0.143436        1.00224         73.6813         0.953519        
W804    3481.94         3492.6          0.119762        0.996948        59.2124         2.09983         
W805    3481.23         3477.2          0.127607        1.00116         63.1158         0.7495          
W806    3480.38         3476.39         0.138725        1.00115         66.9433         1.45013         
W807    3479.39         3476.51         0.139353        1.00083         54.2914         1.19577         
W808    3478.25         3491.73         0.124359        0.99614         57.7657         0.740079        
W809    3476.98         3466.68         0.146525        1.00297         58.5402         4.92442         
W810    3475.57         3491.99         0.115502        0.995298        70.1884         1.11412         
W811    3474.02         3449.65         0.146434        1.00706         55.7128         0.247874        
W812    3472.33         3476.73         0.125675        0.998734        60.7163         2.59239         
W813    3470.5          3419.29         0.157794        1.01498         66.1611         2.91367         
W814    3468.53         3454.09         0.124827        1.00418         78.8656         1.7346          
W815    3466.43         3468.08         0.118373        0.999524        52.9101         0.911603        
W816    3464.19         3575.18         0.133304        0.968954        19.0933         0.732399        
W817    3463.21         3549.89         0.140313        0.975582        56.5991         2.63942         
W818    3465.45         3396.29         0.113867        1.02036         43.8662         1.60454         
W819    3467.55         3488.14         0.120221        0.994099        17.9021         1.19511         
W820    3469.52         3470.58         0.120788        0.999693        46.7141         1.60166         
W821    3471.34         3468.95         0.12121         1.00069         40.3045         1.83635         
W822    3473.03         3483.03         0.122795        0.997129        33.4968         0.552303        
W823    3474.58         3435.2          0.140377        1.01146         88.8858         1.25263         
W824    3475.99         3480.01         0.131313        0.998845        86.9283         2.05646         
W825    3477.27         3443.43         0.151258        1.00983         80.702          1.8333          
W826    3478.4          3478.29         0.129964        1.00003         67.4399         1.37767         
W827    3479.39         3471.02         0.132206        1.00241         62.8316         2.17046         
W828    3480.24         3487.46         0.121181        0.997929        74.3323         2.28224         
