Module  ExpectedPeak    MeasuredPeak    oldFactor       Ratio           Sigma           Chi2/ndf        
W151    3474.88         3475.72         0.140804        0.999759        69.177          2.8707          
W152    3475.16         3474.76         0.128881        1.00012         55.083          2.9953          
W153    3475.3          3472.29         0.139292        1.00087         51.2517         2.27737         
W154    3475.3          3453.79         0.133136        1.00623         68.5367         1.94068         
W155    3475.16         3473.47         0.125908        1.00049         58.199          2.64371         
W156    3474.88         3461.6          0.136037        1.00384         60.8779         0.521565        
W157    3474.46         3474.53         0.13686         0.99998         67.7679         1.24856         
W158    3473.89         3468.64         0.151908        1.00151         62.3354         1.08522         
W159    3473.19         3473.54         0.124927        0.9999          58.5881         3.03821         
W160    3472.34         3471.04         0.130386        1.00038         51.5763         3.15291         
W161    3471.36         3467.24         0.135364        1.00119         51.3391         1.8582          
W162    3470.23         3466.43         0.128595        1.0011          58.2992         2.26098         
W163    3468.97         3767.98         0.128575        0.920644        197.961         2.73901         
W164    3467.57         3467.63         0.133625        0.999983        35.8261         0.679482        
W165    3466.02         3476.12         0.119233        0.997096        46.8025         6.58466         
W166    3464.34         3465.28         0.131833        0.999729        65.9038         0.42541         
W167    3462.53         3469.13         0.145662        0.998096        49.2195         0.944414        
W168    3460.57         3471.37         0.129009        0.996891        41.1683         0.854064        
W169            3458.48         3464.11         0.998374        92.8341         0.955073        
W170    3456.26         3473.95         0.129315        0.994906        37.6552         1.93311         
W171    3457.92         3502.26         0.125368        0.987341        40.0061         3.55553         
W172    3460.15         3444.86         0.122367        1.00444         46.1933         2.10826         
W173    3462.24         3514.45         0.12934         0.985145        22.8197         0.863962        
W174    3464.2          3472.24         0.116355        0.997683        44.0121         0.246359        
W175    3466.02         3446.14         0.123871        1.00577         91.6345         3.21742         
W176    3467.7          3472.12         0.138206        0.998726        32.7103         0.097326        
W177    3469.25         3470.96         0.129979        0.999505        55.5891         3.06351         
W178    3470.65         3468.45         0.128058        1.00064         66.1089         1.89587         
W179    3471.92         3470.7          0.131893        1.00035         58.1315         2.31676         
W180    3473.04         3473.4          0.129403        0.999897        55.225          0.435963        
W181    3474.03         3476.51         0.138301        0.999286        53.6163         1.20967         
W182    3474.88         3480.05         0.130254        0.998514        41.0892         0.348299        
W183    3475.58         3476.02         0.142636        0.999873        51.1616         2.86664         
W184    3476.15         3477.4          0.131546        0.999638        62.8748         2.25326         
W185    3476.57         3476.29         0.136378        1.00008         50.8907         0.487109        
W186    3476.85         3476.52         0.119341        1.0001          62.7508         0.712914        
W187    3476.99         3475.99         0.141237        1.00029         56.9147         2.5485          
W188    3476.99         3476.37         0.137955        1.00018         65.4263         0.982866        
W189    3476.85         3475.48         0.140088        1.0004          51.9275         2.46965         
W190    3476.57         3474.81         0.124093        1.00051         67.5157         0.720909        
W191    3476.15         3476.53         0.126842        0.99989         46.1694         0.773501        
W192    3475.58         3478.41         0.13403         0.999188        45.7106         1.08754         
W193    3474.88         3475.01         0.123872        0.999963        49.2223         0.636667        
W194    3474.03         3473.77         0.125746        1.00007         48.8498         2.44609         
W195    3473.04         3473.23         0.130671        0.999947        52.8253         0.196551        
W196    3471.92         3474.03         0.134397        0.999392        39.6896         1.05741         
W197    3470.65         3471.73         0.12457         0.999689        56.9483         2.82001         
W198    3469.25         3452.15         0.136263        1.00495         64.3798         0.531985        
W199    3467.7          3473.48         0.128473        0.998337        58.5203         0.916065        
W200    3466.02         3466.37         0.135527        0.999898        51.7494         0.830253        
W201    3464.2          3474.08         0.143137        0.997158        38.6685         2.20699         
W202    3462.24         3485.39         0.129945        0.993359        75.2597         0.646929        
W203    3460.15         3473.22         0.13158         0.996237        20.5477         0.258801        
W204    3457.92         3513.83         0.136294        0.984089        35.3219         2.00499         
W205    3459.45         3712.37         0.15208         0.931872        57.872          0.869605        
W206    3461.68         3374.32         0.12619         1.02589         53.197          2.5661          
W207    3463.78         3472.95         0.130805        0.99736         50.5013         2.7278          
W208    3465.74         3468.75         0.127447        0.999132        46.2012         1.52743         
W209    3467.56         3472.02         0.117975        0.998715        46.9631         6.64254         
W210    3469.24         3464.86         0.147489        1.00126         32.4473         1.24936         
W211    3470.79         3465.29         0.135569        1.00159         65.3077         0.328128        
W212    3472.2          3468.19         0.142666        1.00115         61.3822         3.01951         
W213    3473.46         3473.15         0.127025        1.00009         64.5629         1.47494         
W214    3474.59         3473.44         0.126224        1.00033         76.5234         1.84456         
W215    3475.58         3476.82         0.154033        0.999642        61.4271         1.40034         
W216    3476.43         3477.33         0.128487        0.999739        49.3766         1.35633         
W217    3477.13         3476.7          0.119301        1.00013         62.3196         0.470403        
W218    3477.7          3472.9          0.118153        1.00138         57.5252         0.480839        
W219    3478.12         3475.3          0.140766        1.00081         82.5329         2.34527         
W220    3478.41         3476.37         0.118455        1.00058         57.9667         4.55776         
W221    3478.55         3479.07         0.128527        0.999851        63.6118         1.16803         
W222    3478.55         3477.49         0.136313        1.0003          60.1154         0.728146        
W223    3478.41         3478.81         0.133275        0.999883        51.7013         0.397563        
W224    3478.12         3471.98         0.129641        1.00177         64.14           1.27177         
W225    3477.7          3476.86         0.13374         1.00024         68.9563         1.39274         
W226    3477.13         3480.94         0.133541        0.998905        50.1441         0.343565        
W227    3476.43         3475.91         0.144288        1.00015         53.2084         3.8938          
W228    3475.58         3475.96         0.134152        0.999889        54.3762         1.18999         
W229    3474.59         3476.96         0.139836        0.999317        52.4802         2.22808         
W230    3473.46         3454.84         0.1424          1.00539         49.7795         2.32863         
W231    3472.2          3497.43         0.135621        0.992785        22.8207         1.19364         
W232    3470.79         3462.86         0.136967        1.00229         69.2999         3.64613         
W233    3469.24         3471.29         0.145509        0.999409        47.249          3.30192         
W234    3467.56         3493.59         0.121156        0.992549        32.2603         0.411849        
W235    3465.74         3474.29         0.12142         0.997539        47.1756         1.26453         
W236    3463.78         3464.97         0.117498        0.999657        41.1687         2.13495         
W237    3461.68         3474.4          0.120694        0.996341        44.347          1.10168         
W238    3459.45         3512.28         0.169784        0.984958        39.9256         2.20599         
W239    3460.84         3495.84         0.124377        0.989989        18.6622         1.02777         
W240    3463.08         3473.91         0.115523        0.996881        64.0554         0.733808        
W241    3465.17         3457.59         0.128234        1.00219         52.4382         1.19839         
W242    3467.14         3472.02         0.133508        0.998592        69.5116         2.09974         
W243    3468.96         3471.12         0.135907        0.999378        55.6944         0.213699        
W244    3470.65         3471.88         0.126589        0.999644        61.6278         1.18163         
W245    3472.19         3471.87         0.120967        1.00009         57.3933         0.77084         
W246    3473.6          3473.58         0.13088         1.00001         56.1671         2.97296         
W247    3474.87         3474.96         0.128856        0.999974        78.0559         1.00197         
W248    3476            3475.02         0.144632        1.00028         75.8165         3.23257         
W249    3476.99         3478.82         0.139189        0.999472        68.8146         2.36779         
W250    3477.84         3477.76         0.132734        1.00002         56.2874         2.18191         
W251    3478.54         3478.4          0.136431        1.00004         68.5695         1.30778         
W252    3479.11         3480            0.127567        0.999743        74.8571         1.5342          
W253    3479.53         3480.13         0.135182        0.999828        71.6587         1.47601         
W254    3479.82         3479.54         0.142304        1.00008         59.2117         1.09978         
W255    3479.96         3479.05         0.137938        1.00026         61.0827         0.716832        
W256    3479.96         3478.26         0.129519        1.00049         59.8118         3.9562          
W257    3479.82         3480.8          0.134397        0.999718        62.6227         3.52657         
W258    3479.53         3479.42         0.144623        1.00003         56.9917         1.64663         
W259    3479.11         3482.07         0.151964        0.99915         73.2692         2.75546         
W260    3478.54         3482.15         0.136832        0.998966        60.2838         1.78702         
W261    3477.84         3476.47         0.138689        1.00039         62.9165         0.401904        
W262    3476.99         3478.14         0.133315        0.99967         55.904          2.16081         
W263    3476            3473.83         0.135577        1.00063         60.8233         5.99028         
W264    3474.87         3476.38         0.124608        0.999567        55.9194         0.907254        
W265    3473.6          3472.72         0.138393        1.00025         46.2004         3.87788         
W266    3472.19         3474.51         0.127616        0.999333        51.5467         2.06641         
W267    3470.65         3471.57         0.165652        0.999735        32.4594         0.556293        
W268    3468.96         3489.94         0.162375        0.993987        41.6729         1.82482         
W269    3467.14         3466.84         0.12784         1.00009         39.1236         1.48108         
W270    3465.17         3460.19         0.124654        1.00144         39.4701         4.60071         
W271    3463.08         3466.31         0.140548        0.999066        17.2782         1.12971         
W272    3460.84         4612.21         0.145497        0.750366        61.4692         1.77702         
W273    3462.1          3524.58         0.138697        0.982273        52.8908         1.83514         
W274    3464.33         3469.27         0.135205        0.998578        67.4429         1.64063         
W275    3466.43         3409.11         0.127956        1.01681         72.5155         0.63209         
W276    3468.4          3489.24         0.138749        0.994025        19.9643         1.96382         
W277    3470.22         3475.2          0.128932        0.998567        34.0399         1.95807         
W278    3471.91         3478.77         0.127678        0.998027        33.1699         0.309058        
W279    3473.46         3468.91         0.132492        1.00131         41.9662         1.91991         
W280    3474.87         3476.09         0.133141        0.999649        45.1172         1.09394         
W281    3476.14         3468.45         0.142297        1.00222         63.1447         0.613782        
W282    3477.27         3477.04         0.144156        1.00006         58.0205         0.69324         
W283    3478.26         3476.91         0.157512        1.00039         59.1751         3.48995         
W284    3479.11         3479.36         0.14213         0.999929        52.2601         1.97466         
W285    3479.82         3478.5          0.154876        1.00038         54.6449         3.76089         
W286    3480.38         3480.75         0.125867        0.999893        64.0294         1.9984          
W287    3480.81         3480.98         0.122838        0.999952        57.2122         1.75            
W288    3481.09         3483.15         0.132774        0.999409        58.5827         0.271389        
W289    3481.23         3481.51         0.132441        0.999919        74.0312         3.67824         
W290    3481.23         3481.04         0.137161        1.00005         60.0527         2.67286         
W291    3481.09         3483.22         0.129387        0.999388        80.3891         0.774346        
W292    3480.81         3481.45         0.150923        0.999816        74.682          3.30459         
W293    3480.38         3477.53         0.133704        1.00082         75.3779         6.20812         
W294    3479.82         3479.94         0.150958        0.999963        79.4869         1.1423          
W295    3479.11         3479.01         0.141095        1.00003         78.7262         0.851534        
W296    3478.26         3478.12         0.13555         1.00004         57.317          4.07607         
W297    3477.27         3477.52         0.117498        0.999927        58.6938         2.04493         
W298    3476.14         3473.86         0.132257        1.00066         52.324          2.56881         
W299    3474.87         3477.13         0.124359        0.99935         57.7267         2.45219         
W300    3473.46         3476.29         0.142477        0.999185        47.717          1.88918         
W301    3471.91         3461.57         0.12553         1.00299         63.8723         0.917777        
W302    3470.22         3468.22         0.13489         1.00058         53.0832         2.67221         
W303    3468.4          3457.97         0.129885        1.00302         55.6917         0.602428        
W304    3466.43         3467.72         0.129155        0.999628        62.0167         2.05897         
W305    3464.33         3452.23         0.151078        1.0035          38.7213         2.60092         
W306    3462.1          3559.52         0.142042        0.972631        19.7255         1.26732         
W307    3463.21         3638.32         0.138336        0.951872        78.1799         2.63314         
W308    3465.45         3525.18         0.124611        0.983057        79.5861         4.79401         
W309    3467.55         2567.57         0.0761418       1.35052         50.3965         2.91221         
W310    3469.52         3472.84         0.119575        0.999044        62.7327         2.9328          
W311    3471.34         3468.16         0.125754        1.00092         53.1512         1.77944         
W312    3473.03         3473.35         0.126876        0.99991         49.4468         1.33864         
W313    3474.58         3476.72         0.125725        0.999385        55.9409         1.28832         
W314    3475.99         3472.67         0.135945        1.00096         68.7457         1.36872         
W315    3477.27         3477.39         0.139394        0.999964        64.5198         0.841489        
W316    3478.4          3478.68         0.127145        0.999918        65.8592         2.31294         
W317    3479.39         3480.24         0.119537        0.999755        60.9726         0.688861        
W318    3480.24         3480.31         0.12434         0.999981        51.881          0.185874        
W319    3480.95         3479.28         0.131336        1.00048         50.9224         2.48813         
W320    3481.51         3484.46         0.112109        0.999156        56.6471         1.43049         
W321    3481.94         3481.54         0.12727         1.00012         67.0158         0.425206        
W322    3482.22         3482.27         0.122042        0.999986        96.8505         2.38275         
W323    3482.37         3482.39         0.125019        0.999994        64.9452         0.715344        
W324    3482.37         3483.02         0.126162        0.999813        54.4777         1.97413         
W325    3482.22         3482.66         0.12058         0.999876        59.3349         2.72167         
W326    3481.94         3482.45         0.131615        0.999852        61.4685         0.870713        
W327    3481.51         3480.81         0.135682        1.0002          64.8603         4.74787         
W328    3480.95         3481.66         0.117339        0.999796        74.3844         1.89798         
W329    3480.24         3480.69         0.127124        0.999871        65.0138         1.03395         
W330    3479.39         3479.08         0.13973         1.00009         61.4813         0.0714095       
W331    3478.4          3473.94         0.135892        1.00128         59.867          0.695774        
W332    3477.27         3474.62         0.123244        1.00076         60.9597         0.958791        
W333    3475.99         3475.33         0.157514        1.00019         65.3634         2.54579         
W334    3474.58         3474.05         0.138711        1.00015         56.3096         2.28522         
W335    3473.03         3477.53         0.123886        0.998707        60.8841         0.726875        
W336    3471.34         3465.52         0.121443        1.00168         44.2155         1.88717         
W337    3469.52         3499.56         0.128391        0.991416        19.2958         2.13968         
W338    3467.55         3463.89         0.142803        1.00106         49.5629         0.934394        
W339    3465.45         3465.4          0.124275        1.00002         54.5391         3.87525         
W340    3463.21         3491.43         0.131479        0.991918        52.6575         1.17814         
W341    3464.19         3608.79         0.132423        0.959932        10.6458         2.92998         
W342    3466.43         4209.83         0.129564        0.823414        2.40123         1.11876e-06     
W343    3468.53         3421.13         0.128365        1.01385         65.1852         3.7719          
W344    3470.5          3380.28         0.131112        1.02669         79.7793         4.15398         
W345    3472.33         3436.92         0.134446        1.0103          78.469          0.851092        
W346    3474.02         3480.54         0.132881        0.998127        33.6316         3.08826         
W347    3475.57         3474.48         0.113252        1.00032         67.9976         1.14082         
W348    3476.98         3476.29         0.121634        1.0002          59.2127         1.55842         
W349    3478.25         3478.22         0.122753        1.00001         63.5733         0.548543        
W350    3479.39         3478.78         0.132045        1.00018         55.3187         1.65291         
W351    3480.38         3478.91         0.137914        1.00042         63.8122         0.362515        
W352    3481.23         3480.55         0.12677         1.0002          56.7323         0.555162        
W353    3481.94         3483.99         0.109164        0.999411        61.5877         0.650144        
W354    3482.51         3480.53         0.139521        1.00057         66.9192         2.52381         
W355    3482.93         3483.18         0.129809        0.999928        63.7368         2.56836         
W356    3483.22         3483.29         0.126566        0.999978        69.3334         2.25945         
W357    3483.36         3483.6          0.127596        0.99993         59.2609         0.0746827       
W358    3483.36         3482.82         0.134452        1.00015         59.5061         3.15562         
W359    3483.22         3482.95         0.131846        1.00008         66.3015         1.63677         
W360    3482.93         3483.55         0.129586        0.999823        59.4305         3.7018          
W361    3482.51         3481.91         0.145662        1.00017         82.7932         0.452787        
W362    3481.94         3482.1          0.125002        0.999955        67.1142         1.75259         
W363    3481.23         3482.45         0.125965        0.99965         59.4576         10.6926         
W364    3480.38         3479.96         0.122905        1.00012         62.2709         1.81147         
W365    3479.39         3479.46         0.136108        0.99998         66.0639         2.68465         
W366    3478.25         3477.07         0.140048        1.00034         73.4919         1.27873         
W367    3476.98         3479.34         0.129955        0.999323        36.8287         1.37971         
W368    3475.57         3475.22         0.132854        1.0001          52.8729         0.134543        
W369    3474.02         3474.79         0.127683        0.999778        60.9907         2.31421         
W370    3472.33         3471.21         0.114072        1.00032         47.8184         0.340415        
W371    3470.5          3465.15         0.129008        1.00154         57.5089         0.759344        
W372    3468.53         3483.14         0.124051        0.995805        17.0234         3.94279         
W373    3466.43         3461.8          0.122197        1.00134         50.7613         1.26522         
W374    3464.19         3473.84         0.131567        0.997223        55.4644         0.43246         
W375    3465.03         3759.77         0.129669        0.921607        133.201         5.00918         
W376    3467.27         3492.68         0.122255        0.992724        40.6781         1.54344         
W377    3469.37         3407.31         0.129182        1.01821         56.7449         3.09799         
W378    3471.34         2627.12         0.0624549       1.32135         51.6131         4.45266         
W379    3473.17         3432.18         0.133594        1.01194         117.831         0.472788        
W380    3474.86         3468.79         0.132573        1.00175         62.643          1.82903         
W381    3476.42         3469.78         0.122565        1.00191         43.5425         0.621237        
W382    3477.83         3475.5          0.128049        1.00067         57.9552         0.963634        
W383    3479.1          3480.07         0.131704        0.999722        69.3365         0.472976        
W384    3480.23         3479.82         0.127863        1.00012         68.7535         3.25068         
W385    3481.23         3480.94         0.129169        1.00008         61.984          1.19829         
W386    3482.08         3481.81         0.135024        1.00008         63.071          1.26513         
W387    3482.79         3481.15         0.135998        1.00047         68.5249         0.402421        
W388    3483.36         3483.76         0.118616        0.999885        61.6074         1.17506         
W389    3483.78         3483.55         0.122227        1.00007         62.9273         5.67094         
W390    3484.07         3483.81         0.132083        1.00007         71.1339         5.05416         
W391    3484.21         3484.11         0.128345        1.00003         60.3062         7.92752         
W392    3484.21         3484.34         0.122768        0.999962        73.2694         4.14559         
W393    3484.07         3484.15         0.13071         0.999977        71.0394         5.93216         
W394    3483.78         3483.25         0.129198        1.00015         61.3257         1.19241         
W395    3483.36         3483.28         0.125156        1.00002         65.4662         4.86416         
W396    3482.79         3483.24         0.128893        0.999869        68.5786         1.16285         
W397    3482.08         3479.28         0.116012        1.0008          57.731          2.81846         
W398    3481.23         3483.15         0.103829        0.999449        65.3812         0.488805        
W399    3480.23         3477.98         0.144308        1.00065         63.9134         1.35389         
W400    3479.1          3479.25         0.136272        0.999959        66.6685         5.18648         
W401    3477.83         3476.32         0.126817        1.00043         80.6377         2.83472         
W402    3476.42         3479            0.115446        0.999258        56.9107         1.91688         
W403    3474.86         3475.31         0.124386        0.999871        70.4793         1.83257         
W404    3473.17         3471.2          0.128312        1.00057         70.9138         4.07201         
W405    3471.34         3472.16         0.137299        0.999765        46.9733         0.167498        
W406    3469.37         3469.37         0.127837        1               44.8954         1.36157         
W407    3467.27         3458.72         0.127919        1.00247         54.5499         5.14071         
W408    3465.03         3483.13         0.136819        0.994803        62.4693         1.3376          
W409    3465.73         3542.85         0.130073        0.978231        30.326          3.72675         
W410    3467.97         3468.97         0.120082        0.999712        39.8992         2.06984         
W411    3470.07         3475.64         0.122156        0.998399        25.2571         3.07655         
W412    3472.04         3403.29         0.129273        1.0202          41.8844         1.4472          
W413    3473.87         3451.97         0.12212         1.00634         54.9572         2.06337         
