Module  ExpectedPeak    MeasuredPeak    oldFactor       Ratio           Sigma           Chi2/ndf        
W414    3475.57         3474.34         0.129568        1.00035         50.963          0.774625        
W415    3477.12         3487.69         0.123241        0.996968        46.5778         1.5602          
W416    3478.53         3485.53         0.112677        0.997994        57.6441         0.0967292       
W417    3479.81         3468.74         0.177387        1.00319         64.9193         2.7468          
W418    3480.94         3484.66         0.113824        0.998932        61.9351         1.31117         
W419    3481.94         3482.55         0.120992        0.999822        60.5133         7.21487         
W420    3482.79         3483.32         0.121684        0.999846        63.8271         3.74168         
W421    3483.5          3484.67         0.120716        0.999663        59.3985         0.0450806       
W422    3484.07         3485.05         0.115055        0.999719        59.5867         3.61386         
W423    3484.49         3486.43         0.117869        0.999444        54.3421         1.82589         
W424    3484.78         3483.66         0.130386        1.00032         61.3485         0.277916        
W425    3484.92         3485.54         0.135923        0.999822        62.659          1.9105          
W426    3484.92         3485            0.135433        0.999976        63.0473         8.30125         
W427    3484.78         3484.4          0.139729        1.00011         81.8359         7.40712         
W428    3484.49         3486.79         0.121297        0.99934         69.2525         1.08686         
W429    3484.07         3486.9          0.122529        0.999188        58.6774         0.914232        
W430    3483.5          3479.42         0.148204        1.00117         62.7078         1.22226         
W431    3482.79         3484.22         0.124492        0.999588        59.3578         0.865656        
W432    3481.94         3482.62         0.125495        0.999802        77.8143         0.832697        
W433    3480.94         3482.47         0.131468        0.999561        75.9521         7.23701         
W434    3479.81         3480.83         0.13614         0.999707        77.2143         1.64            
W435    3478.53         3481.32         0.126057        0.9992          56.6487         1.0079          
W436    3477.12         3471.36         0.137234        1.00166         48.437          0.608701        
W437    3475.57         3476.25         0.127176        0.999803        52.7583         0.453291        
W438    3473.87         3463.25         0.132301        1.00307         61.5273         0.403438        
W439    3472.04         3467.57         0.123516        1.00129         52.702          0.115759        
W440    3470.07         3468.66         0.126196        1.00041         51.3095         1.58977         
W441    3467.97         3487.07         0.126044        0.994522        32.9334         0.191974        
W442    3465.73         3677.37         0.151343        0.942448        60.3443         1.88375         
W443    3466.28         3546.52         0.131906        0.977375        26.2982         0.453257        
W444    3468.53         3462.49         0.120955        1.00174         68.8102         3.48519         
W445    3470.64         3462.89         0.130246        1.00224         41.1471         1.05649         
W446    3472.6          3471.29         0.118129        1.00038         46.0469         1.65731         
W447    3474.44         3474.69         0.125158        0.999926        43.627          3.96227         
W448    3476.13         3477.14         0.130878        0.999709        45.9264         1.74047         
W449    3477.68         3478.11         0.12009         0.999878        55.1046         1.48718         
W450    3479.1          3477.19         0.129041        1.00055         57.6986         0.712864        
W451    3480.37         3482.23         0.133595        0.999466        68.2363         2.23597         
W452    3481.51         3481.67         0.124221        0.999954        79.7687         0.960363        
W453    3482.5          3478.58         0.142643        1.00113         67.1082         0.844001        
W454    3483.35         3483.15         0.125763        1.00006         60.4714         2.04113         
W455    3484.06         3482.92         0.128762        1.00033         61.6808         4.64551         
W456    3484.63         3483.56         0.130916        1.00031         64.3904         2.09072         
W457    3485.06         3482.55         0.131985        1.00072         58.4426         4.99349         
W458    3485.34         3489.66         0.12517         0.998762        66.9603         13.874          
W459    3485.49         3484.25         0.146926        1.00035         67.2168         32.4536         
W460    3485.49         3489.27         0.13153         0.998916        66.2113         5.11866         
W461    3485.34         3482.77         0.153139        1.00074         98.9385         40.9614         
W462    3485.06         3485.21         0.137478        0.999956        81.9866         18.6648         
W463    3484.63         3484.28         0.131195        1.0001          60.5166         2.18579         
W464    3484.06         3485.51         0.124456        0.999586        64.7766         2.16405         
W465    3483.35         3484.27         0.122816        0.999738        62.9836         1.38863         
W466    3482.5          3483.94         0.117481        0.999587        73.353          1.28741         
W467    3481.51         3481.31         0.140838        1.00006         76.4145         3.55048         
W468    3480.37         3475.78         0.157473        1.00132         79.4185         2.23443         
W469    3479.1          3477.25         0.146084        1.00053         64.5472         0.52998         
W470    3477.68         3478.8          0.128278        0.99968         55.6564         0.0052632       
W471    3476.13         3473.64         0.124296        1.00072         59.701          1.7068          
W472    3474.44         3472.94         0.125165        1.00043         44.4046         0.143035        
W473    3472.6          3474.66         0.123053        0.999409        57.1126         0.461508        
W474    3470.64         3471.76         0.1243          0.999676        51.1823         0.70446         
W475    3468.53         3479.39         0.143651        0.996878        19.829          1.20822         
W476    3466.28         3363.09         0.130247        1.03068         31.967          4.10541         
W477    3466.7          3481.1          0.183783        0.995865        55.4204         0.658953        
W478    3468.95         3488.91         0.12356         0.994279        52.7584         2.29896         
W479    3471.06         3465.76         0.117787        1.00153         50.3925         3.6383          
W480    3473.03         3471.78         0.128914        1.00036         55.4799         4.46192         
W481    3474.86         3470.2          0.141921        1.00134         51.6739         1.01285         
W482    3476.55         3478.12         0.134289        0.999549        63.0967         0.831479        
W483    3478.11         3476.1          0.142094        1.00058         62.2011         1.98707         
W484    3479.52         3479.73         0.132425        0.99994         45.4808         0.060349        
W485    3480.8          3483.89         0.122841        0.999112        57.0386         1.3085          
W486    3481.93         3481.59         0.12367         1.0001          78.6735         3.47017         
W487    3482.93         3482.31         0.12278         1.00018         63.7949         4.69511         
W488    3483.78         3488.09         0.107581        0.998763        68.4181         5.62685         
W489    3484.49         3484.95         0.122643        0.999869        77.8219         4.28427         
W490    3485.06         3484.97         0.125948        1.00003         89.4793         6.86757         
W491    3485.48         3490.76         0.123932        0.99849         63.8433         8.91315         
W492    3485.77         3468.87         0.155277        1.00487         71.0997         12.3442         
W493    3485.91         3464.55         0.149385        1.00616         66.1595         33.9473         
W494    3485.91         3459.1          0.141574        1.00775         60.1329         5.1737          
W495    3485.77         3469.52         0.133744        1.00468         80.7197         47.5051         
W496    3485.48         3481.94         0.127754        1.00102         93.1376         41.9323         
W497    3485.06         3483.14         0.133236        1.00055         71.4422         8.63993         
W498    3484.49         3486.53         0.126108        0.999414        60.0272         2.61301         
W499    3483.78         3480.56         0.148964        1.00092         59.6732         0.4782          
W500    3482.93         3483.05         0.127371        0.999965        62.9052         1.8704          
W501    3481.93         3482.03         0.126474        0.999971        62.8184         1.29004         
W502    3480.8          3484.23         0.128979        0.999015        56.6077         1.20684         
W503    3479.52         3479.99         0.134482        0.999867        64.9876         2.17362         
W504    3478.11         3482.71         0.132253        0.998678        59.5425         4.4802          
W505    3476.55         3485.03         0.129654        0.997568        39.6373         4.28285         
W506    3474.86         3477.67         0.122758        0.999191        60.9448         0.557362        
W507    3473.03         3459.01         0.134078        1.00405         63.4095         0.788           
W508    3471.06         3469.75         0.125538        1.00038         70.2357         0.749428        
W509    3468.95         3478.73         0.118114        0.997187        54.2303         2.7432          
W510    3466.7          3539.54         0.135818        0.979423        61.1538         2.41825         
W511    3466.98         3614.3          0.132559        0.95924         28.2905         0.584481        
W512    3469.23         3414.26         0.156441        1.0161          56.4868         3.1487          
W513    3471.34         3466.08         0.130167        1.00152         51.9423         0.347393        
W514    3473.31         3470.24         0.134412        1.00088         52.8392         2.07266         
W515    3475.14         3489.9          0.132932        0.995771        16.7377         1.46261         
W516    3476.83         3476.3          0.146023        1.00016         47.7069         2.33153         
W517    3478.39         3480.85         0.135514        0.999294        60.598          1.76546         
W518    3479.81         3479.11         0.138972        1.0002          63.1197         4.02983         
W519    3481.08         3478.91         0.140874        1.00062         53.3388         0.381686        
W520    3482.22         3479.76         0.136078        1.00071         53.9797         0.979421        
W521    3483.21         3485.54         0.121841        0.999331        56.5668         0.407927        
W522    3484.06         3478.32         0.152491        1.00165         61.8003         4.2832          
W523    3484.77         3483.49         0.146226        1.00037         71.2346         10.4564         
W524    3485.34         3491.35         0.136384        0.998279        68.0659         7.53876         
W525    3485.77         3462.25         0.192135        1.00679         63.3406         43.5178         
W526            3486.05         3562.1          0.97865         90.3846         1.1951          
W527            3486.2          3655.4          0.953712        194.831         0.560357        
W528            3486.2          3567.89         0.977104        124.911         4.46907         
W529            3486.05         3613.73         0.964669        96.5865         4.26728         
W530    3485.77         3468.86         0.126146        1.00488         70.848          45.7479         
W531    3485.34         3484.07         0.134141        1.00037         73.5724         0.0346616       
W532    3484.77         3487.67         0.137131        0.99917         61.8342         1.24956         
W533    3484.06         3482.78         0.149865        1.00037         59.6629         2.66018         
W534    3483.21         3486.61         0.122755        0.999024        60.6109         1.49123         
W535    3482.22         3482.67         0.123977        0.999871        69.3374         1.59249         
W536    3481.08         3478.3          0.139829        1.0008          62.7256         2.10384         
W537    3479.81         3479.7          0.134109        1.00003         55.1482         1.23209         
W538    3478.39         3478.64         0.129964        0.999928        57.4509         1.60959         
W539    3476.83         3478.26         0.130752        0.99959         56.1979         0.703665        
W540    3475.14         3472.54         0.136359        1.00075         62.7428         1.26611         
W541    3473.31         3476.75         0.114599        0.999011        62.8656         1.048           
W542    3471.34         3483.47         0.123521        0.996516        54.3051         0.720847        
W543    3469.23         3489.53         0.130002        0.994183        73.7573         1.4444          
W544    3466.98         3531.01         0.135964        0.981867        51.6443         3.17236         
W545    3467.12         3513.96         0.135396        0.98667         49.4511         0.109972        
W546    3469.37         3492.57         0.1371          0.993356        41.6666         0.446012        
W547    3471.48         3482.45         0.133316        0.996848        61.6775         1.3058          
W548    3473.45         3471.31         0.132159        1.00061         66.1068         1.77758         
W549    3475.28         3478.89         0.119847        0.998963        62.7445         0.216309        
W550    3476.98         3476.57         0.137713        1.00012         50.8786         2.34766         
W551    3478.53         3475.97         0.147612        1.00074         58.0384         0.888405        
W552    3479.95         3479.87         0.152156        1.00002         52.9759         0.216384        
W553    3481.22         3477.93         0.141198        1.00095         58.2631         0.589297        
W554    3482.36         3484.37         0.127772        0.999423        59.2739         2.9372          
W555    3483.35         3486.33         0.110135        0.999147        64.0592         0.960966        
W556    3484.2          3485.97         0.131068        0.999495        56.4141         0.554853        
W557    3484.92         3491.37         0.127789        0.998151        59.2094         0.271442        
W558    3485.48         3488.73         0.141054        0.999069        60.6309         9.19035         
W559    3485.91         3479.46         0.140809        1.00186         66.6501         12.073          
W560            3486.2          3659.64         0.952608        137.804         2.60847         
W563            3486.2          3651.01         0.954859        89.8268         1.23094         
W564    3485.91         3462.02         0.14341         1.0069          69.5443         51.5123         
W565    3485.48         3484.81         0.146688        1.00019         61.3607         4.05449         
W566    3484.92         3488.89         0.134585        0.99886         64.6486         4.12505         
W567    3484.2          3483.01         0.148273        1.00034         60.8381         2.99736         
W568    3483.35         3482.1          0.144345        1.00036         61.6043         0.288111        
W569    3482.36         3482.31         0.129738        1.00001         77.5587         1.16638         
W570    3481.22         3480.08         0.143496        1.00033         74.2938         2.28111         
W571    3479.95         3485.99         0.132484        0.998268        57.2464         2.34063         
W572    3478.53         3477.47         0.123986        1.00031         56.0424         2.7777          
W573    3476.98         3477.57         0.127964        0.999829        63.6528         0.772611        
W574    3475.28         3476.28         0.13171         0.999714        56.8364         0.793646        
W575    3473.45         3492.27         0.142174        0.994609        34.7492         2.03228         
W576    3471.48         3492.9          0.120715        0.993868        56.4169         2.5362          
W577    3469.37         3500.63         0.155605        0.99107         23.8498         1.24781         
W578    3467.12         3225.9          0.103528        1.07478         26.9131         0.576816        
W579    3467.12         3564.26         0.14198         0.972746        15.0623         2.40141         
W580    3469.37         3220.98         0.115945        1.07712         23.4648         0.503061        
W581    3471.48         3536.47         0.133215        0.981623        94.4756         1.58155         
W582    3473.45         3477.55         0.131359        0.998821        68.2553         1.2721          
W583    3475.28         3472.24         0.12942         1.00087         78.6755         1.35823         
W584    3476.98         3476.24         0.141008        1.00021         61.5405         0.619061        
W585    3478.53         3480.62         0.133292        0.999399        62.9503         0.33191         
W586    3479.95         3481.37         0.133507        0.999591        62.0955         2.91275         
W587    3481.22         3477.62         0.15986         1.00104         68.4524         2.90863         
W588    3482.36         3483.64         0.13438         0.999633        68.3061         6.27697         
W589    3483.35         3480.62         0.151833        1.00079         57.9819         1.6513          
W590    3484.2          3481.94         0.15951         1.00065         55.8036         0.490424        
W591    3484.92         3485.31         0.151856        0.999886        61.799          4.82765         
W592    3485.48         3501.08         0.137555        0.995547        68.111          8.50784         
W593    3485.91         3677.26         0.166292        0.947966        60.6009         6.96509         
W594            3486.2          3776.96         0.923018        126.536         6.47071         
W597            3486.2          3612.97         0.964912        82.209          0.77032         
W598    3485.91         3458.01         0.145451        1.00807         71.9983         25.3796         
W599    3485.48         3486.18         0.143024        0.999801        78.0496         19.9259         
W600    3484.92         3486.03         0.138043        0.999679        63.2738         3.77687         
W601    3484.2          3486.53         0.130765        0.999334        58.9728         3.46923         
W602    3483.35         3484.01         0.128029        0.99981         61.2197         0.699987        
W603    3482.36         3482.94         0.121289        0.999833        67.1171         1.07976         
W604    3481.22         3483.4          0.134438        0.999375        60.0098         2.50803         
W605    3479.95         3478.25         0.157394        1.00049         59.3861         0.342821        
W606    3478.53         3478.5          0.142313        1.00001         60.8668         1.06372         
W607    3476.98         3475.09         0.135305        1.00054         60.0142         0.21557         
W608    3475.28         3476.86         0.136352        0.999547        52.7362         1.80316         
W609    3473.45         3473.58         0.129595        0.999961        66.61           0.765554        
W610    3471.48         3469.15         0.127613        1.00067         60.8421         2.71614         
W611    3469.37         3534.82         0.132368        0.981485        86.8527         0.192645        
W612    3467.12         3524.94         0.148488        0.983599        65.7683         6.48197         
W613    3466.98         3543.8          0.133433        0.978322        54.1196         1.89793         
W614    3469.23         3522.02         0.125101        0.985012        66.2577         3.03789         
W615    3471.34         3477.01         0.122499        0.998368        46.8726         1.73221         
W616    3473.31         3484.07         0.125396        0.996912        38.3368         0.77875         
W617    3475.14         3464.08         0.123033        1.00319         53.4613         4.20127         
W618    3476.83         3476.59         0.14763         1.00007         50.6141         3.41595         
W619    3478.39         3479.98         0.12657         0.999543        66.4031         2.28505         
W620    3479.81         3477.92         0.133669        1.00054         71.3708         3.68615         
W621    3481.08         3484.69         0.120032        0.998963        68.1966         0.250928        
W622    3482.22         3482.54         0.126757        0.999907        84.857          1.23727         
W623    3483.21         3483.77         0.140153        0.99984         70.249          2.02484         
W624    3484.06         3487.05         0.142515        0.999143        60.9646         1.53316         
W625    3484.77         3485.81         0.149179        0.999701        58.4918         0.230126        
W626    3485.34         3494.33         0.132723        0.997427        58.1669         0.801242        
W627    3485.77         3487.98         0.15798         0.999366        65.5295         8.15203         
W628            3486.05         3506.76         0.994094        93.3803         1.12177         
W629            3486.2          3605.04         0.967035        88.0167         2.47033         
W630            3486.2          3603.84         0.967357        102.745         3.24218         
W631            3486.05         3620.63         0.962829        87.4315         1.37681         
W632    3485.77         3467.46         0.136237        1.00528         82.785          27.5579         
W633    3485.34         3483.67         0.14896         1.00048         87.0156         14.208          
W634    3484.77         3488.4          0.136012        0.99896         66.6221         6.75302         
W635    3484.06         3482.1          0.148458        1.00056         58.7454         2.47497         
W636    3483.21         3483.8          0.143778        0.999831        60.7213         2.3777          
W637    3482.22         3483.16         0.137824        0.999729        58.1496         4.12191         
W638    3481.08         3479.68         0.147795        1.0004          60.3562         0.336666        
W639    3479.81         3479.58         0.149806        1.00007         58.6702         0.992083        
W640    3478.39         3489.42         0.140763        0.996838        55.9046         0.25223         
W641    3476.83         3478.57         0.132063        0.9995          59.5956         1.30576         
W642    3475.14         3477.54         0.140702        0.999312        71.9578         0.308646        
W643    3473.31         3473.82         0.129948        0.999853        58.8126         1.07047         
W644    3471.34         3474.07         0.126925        0.999212        33.7732         3.02537         
W645    3469.23         3449.26         0.142682        1.00579         64.4776         2.83278         
W646    3466.98         3574.67         0.137338        0.969876        42.8073         3.26874         
W647    3466.7          3574.93         0.166636        0.969726        199.983         1.72212         
W648    3468.95         3493.94         0.137466        0.992848        42.4281         1.01033         
W649    3471.06         3415.47         0.134441        1.01627         68.0284         0.485527        
W650    3473.03         3465.62         0.13197         1.00214         54.522          1.70914         
W651    3474.86         3473.02         0.128608        1.00053         62.0976         1.64959         
W652    3476.55         3476.16         0.128727        1.00011         52.5731         2.89324         
W653    3478.11         3479.22         0.123167        0.999679        45.8083         1.68196         
W654    3479.52         3481.76         0.120487        0.999357        64.8428         0.659934        
W655    3480.8          3477.14         0.133313        1.00105         63.2714         0.081523        
W656    3481.93         3480.93         0.142826        1.00029         74.1073         1.5569          
W657    3482.93         3484.64         0.149931        0.999509        64.9585         2.20905         
W658    3483.78         3482.59         0.144493        1.00034         68.5836         1.28884         
W659    3484.49         3484.84         0.132749        0.9999          68.0491         3.90664         
W660    3485.06         3484.95         0.137308        1.00003         55.8832         1.85681         
W661    3485.48         3486.77         0.139323        0.999631        72.184          13.2121         
W662    3485.77         3476.28         0.127115        1.00273         74.3535         8.66455         
W663    3485.91         3471.45         0.136766        1.00417         62.0417         4.01227         
W664    3485.91         3460.98         0.146346        1.0072          66.9721         2.42706         
W665    3485.77         3464.98         0.153258        1.006           72.4557         9.3242          
W666    3485.48         3482.03         0.139323        1.00099         73.6985         3.70012         
W667    3485.06         3485.23         0.141018        0.999952        75.6125         3.41658         
W668    3484.49         3485.88         0.135246        0.999603        58.8689         0.319062        
W669    3483.78         3484.13         0.145013        0.9999          61.4672         2.21026         
W670    3482.93         3482.06         0.149711        1.00025         58.8514         0.249947        
W671    3481.93         3480.09         0.148404        1.00053         67.5703         1.1772          
W672    3480.8          3481.45         0.145617        0.999813        53.912          1.91781         
W673    3479.52         3481.95         0.144774        0.999302        52.9573         6.83553         
W674    3478.11         3474.24         0.155262        1.00111         65.0867         0.44525         
W675    3476.55         3475.91         0.14505         1.00019         69.4875         0.426346        
W676    3474.86         3478.37         0.134797        0.998991        45.0766         2.6552          
W677    3473.03         3472.54         0.13544         1.00014         46.0467         0.249916        
W678    3471.06         3471.68         0.132334        0.999819        65.1662         0.481272        
W679    3468.95         3476.9          0.12791         0.997713        45.2486         0.194209        
W680    3466.7          3547.67         0.144158        0.977178        18.8213         0.389704        
W681    3466.28         3622.68         0.160208        0.956828        46.3515         2.00943         
W682    3468.53         3459.41         0.139075        1.00263         43.9235         2.99824         
W683    3470.64         3465.19         0.132796        1.00157         54.2527         0.58544         
W684    3472.6          3470.44         0.134235        1.00062         57.3972         1.07049         
W685    3474.44         3462.12         0.131671        1.00356         81.1927         0.727243        
W686    3476.13         3476.54         0.133066        0.999883        60.4735         3.24668         
W687    3477.68         3470.04         0.134681        1.0022          52.7658         0.414906        
W688    3479.1          3478.63         0.133075        1.00013         70.2996         1.69546         
W689    3480.37         3478.89         0.132946        1.00043         69.4604         1.72453         
W690    3481.51         3485.54         0.138761        0.998843        61.8861         0.922905        
W691    3482.5          3475.36         0.175833        1.00205         60.7744         0.651358        
W692    3483.35         3483.81         0.135424        0.999868        60.7144         0.946921        
W693    3484.06         3488.25         0.11472         0.998801        74.0346         6.4319          
W694    3484.63         3482.68         0.135786        1.00056         70.7509         0.870956        
W695    3485.06         3483.77         0.13986         1.00037         74.0323         8.94879         
W696    3485.34         3493.55         0.127024        0.99765         92.3593         2.43553         
W697    3485.49         3469.84         0.243395        1.00451         69.2607         5.22764         
W698    3485.49         3494.03         0.138102        0.997554        72.2478         11.4227         
W699    3485.34         3484.98         0.140293        1.0001          87.3463         5.46815         
W700    3485.06         3485.88         0.137809        0.999765        88.4026         8.24736         
W701    3484.63         3483.84         0.142828        1.00023         63.8677         0.948614        
W702    3484.06         3484.09         0.140037        0.999994        60.5506         2.02013         
W703    3483.35         3482.16         0.138581        1.00034         63.5809         2.60168         
W704    3482.5          3485.6          0.131185        0.99911         60.4208         2.33946         
W705    3481.51         3484.76         0.131525        0.999067        64.2062         0.401563        
W706    3480.37         3478.87         0.145176        1.00043         65.5079         1.98734         
W707    3479.1          3479.57         0.134469        0.999864        65.6856         0.897022        
W708    3477.68         3479.07         0.131426        0.999601        38.2374         2.1888          
W709    3476.13         3477.39         0.141538        0.999638        43.4769         0.716294        
W710    3474.44         3465.09         0.152823        1.0027          63.8171         0.308605        
W711    3472.6          3471.94         0.13428         1.00019         63.478          0.605595        
W712    3470.64         3448.82         0.137885        1.00632         54.3674         1.66267         
W713    3468.53         3474.87         0.124966        0.998175        49.4997         0.855365        
W714    3466.28         3647.05         0.157676        0.950435        40.8186         1.67785         
W715    3465.73         3729.98         0.136913        0.929155        6.34144         1.69202         
W716    3467.97         3477.62         0.132582        0.997226        69.3588         0.308688        
W717    3470.07         3458.57         0.133077        1.00332         62.2548         3.49455         
W718    3472.04         3485.48         0.137985        0.996144        33.6516         0.954451        
W719    3473.87         3468.68         0.15126         1.0015          62.0519         1.79341         
W720    3475.57         3475.05         0.147426        1.00015         56.2169         1.29988         
W721    3477.12         3474.11         0.130592        1.00087         49.9519         1.32555         
W722    3478.53         3478.07         0.138446        1.00013         67.1512         0.678102        
W723    3479.81         3475.58         0.154899        1.00122         58.5902         0.202296        
W724    3480.94         3479.86         0.151301        1.00031         56.0922         0.372635        
W725    3481.94         3487.37         0.131046        0.998441        62.0943         1.40029         
W726    3482.79         3485.78         0.121711        0.999141        62.9356         2.08324         
W727    3483.5          3478.47         0.163088        1.00145         77.7977         0.263911        
W728    3484.07         3486.71         0.128367        0.999241        70.4097         3.05329         
W729    3484.49         3485.59         0.137015        0.999686        62.0922         1.45233         
W730    3484.78         3480.49         0.149851        1.00123         70.4274         4.56073         
W731    3484.92         3493.91         0.136516        0.997427        60.5976         1.03168         
W732    3484.92         3478.28         0.163431        1.00191         64.8355         0.742615        
W733    3484.78         3488.46         0.130513        0.998944        71.4723         5.53449         
W734    3484.49         3483.15         0.142558        1.00038         78.1994         6.99307         
W735    3484.07         3487.5          0.12978         0.999016        67.2808         0.676001        
W736    3483.5          3481.04         0.146526        1.00071         59.6225         1.74683         
W737    3482.79         3484.18         0.127065        0.9996          66.9953         3.83577         
W738    3481.94         3481.99         0.136269        0.999985        61.6692         1.72675         
W739    3480.94         3474.81         0.153843        1.00176         61.7652         0.80141         
W740    3479.81         3482.14         0.143871        0.999331        60.3636         1.85351         
W741    3478.53         3476.95         0.143523        1.00046         71.6501         2.08856         
W742    3477.12         3472.94         0.13788         1.0012          56.6523         0.323409        
W743    3475.57         3474.17         0.14018         1.0004          66.5671         2.40002         
W744    3473.87         3474.55         0.13374         0.999804        72.0645         0.567233        
W745    3472.04         3472.68         0.137069        0.999817        74.6192         1.1584          
W746    3470.07         3477.97         0.130271        0.997728        56.6129         0.864185        
W747    3467.97         3483.04         0.131691        0.995672        63.8986         1.79158         
W748    3465.73         3391.22         0.145605        1.02197         32.1734         5.83037         
W749    3465.03         3540.55         0.137031        0.978669        51.5446         3.70757         
W750    3467.27         3467.73         0.140177        0.999866        31.2276         0.599388        
W751    3469.37         3464.53         0.140252        1.0014          37.9492         0.302644        
W752    3471.34         3461.28         0.129661        1.00291         70.0919         0.856136        
W753    3473.17         3487.73         0.140992        0.995824        43.9814         2.29159         
W754    3474.86         3471.75         0.141822        1.0009          65.3815         0.857831        
W755    3476.42         3478.49         0.132258        0.999404        54.6319         1.25823         
W756    3477.83         3473.75         0.149189        1.00118         54.992          0.632293        
W757    3479.1          3482.28         0.144248        0.999088        68.0193         2.92284         
W758    3480.23         3474.78         0.147932        1.00157         72.8104         1.09193         
W759    3481.23         3478.25         0.1494          1.00086         69.4255         0.612546        
W760    3482.08         3484.28         0.116234        0.999369        62.9583         0.751903        
W761    3482.79         3482.51         0.128322        1.00008         62.5943         2.80444         
W762    3483.36         3483.42         0.128391        0.999981        77.3252         2.36889         
W763    3483.78         3482.75         0.136007        1.0003          60.8965         0.204642        
W764    3484.07         3486.86         0.127411        0.999198        54.951          0.46724         
W765    3484.21         3482.04         0.131421        1.00062         57.6319         0.995669        
W766    3484.21         3487.03         0.118103        0.999192        64.1115         6.44778         
W767    3484.07         3483.27         0.133816        1.00023         78.8056         1.5407          
W768    3483.78         3482.52         0.142643        1.00036         64.1716         0.556009        
W769    3483.36         3483.2          0.140174        1.00004         61.8165         0.917528        
W770    3482.79         3483            0.134425        0.999939        56.1245         0.353173        
W771    3482.08         3481.99         0.129474        1.00003         66.3109         0.426859        
W772    3481.23         3481.5          0.135495        0.999921        53.6655         1.90927         
W773    3480.23         3484.52         0.127248        0.998771        56.8686         1.82445         
W774    3479.1          3477.06         0.140124        1.00059         64.3737         0.63368         
W775    3477.83         3476.16         0.149398        1.00048         56.4615         0.190866        
W776    3476.42         3478.43         0.13735         0.99942         45.9291         0.704278        
W777    3474.86         3473.95         0.147797        1.00026         57.995          1.85573         
W778    3473.17         3490.11         0.127857        0.995146        27.0871         0.937127        
W779    3471.34         3474.11         0.128969        0.999203        55.1797         0.0286025       
W780    3469.37         3474.05         0.129177        0.998655        63.3467         1.50048         
W781    3467.27         3618.99         0.146057        0.958077        188.414         3.37276         
W782    3465.03         3605.23         0.13427         0.96111         38.6374         2.45794         
W783    3464.19         3463.11         0.127187        1.00031         67.9273         1.36942         
W784    3466.43         3021.93         0.0659823       1.14709         9.63846         1.02            
W785    3468.53         3481.12         0.110206        0.996383        54.1351         0.817159        
W786    3470.5          3479.95         0.103731        0.997283        44.8453         1.96643         
W787    3472.33         3466.46         0.111831        1.00169         43.8776         2.92818         
W788    3474.02         3482.2          0.117121        0.997651        30.7194         1.77698         
W789    3475.57         3689.3          0.127712        0.942067        49.4563         3.3346          
W790    3476.98         3480.11         0.124539        0.999102        60.6936         4.70521         
W791    3478.25         3475.31         0.16449         1.00085         63.0261         0.496647        
W792    3479.39         3486.02         0.111711        0.998096        58.1839         5.21296         
W793    3480.38         3478.08         0.117951        1.00066         70.0899         1.43641         
W794    3481.23         3479.79         0.112188        1.00041         64.7984         1.43231         
W795    3481.94         3483.46         0.118322        0.999563        55.6569         1.874           
W796    3482.51         3482.43         0.123302        1.00002         58.8508         1.40444         
W797    3482.93         3483.84         0.11894         0.999739        61.4149         2.12148         
W798    3483.22         3480.3          0.126964        1.00084         60.1006         0.383823        
W799    3483.36         3484            0.117125        0.999815        61.9095         0.360532        
W800    3483.36         3484.22         0.114945        0.999753        57.3625         0.646232        
W801    3483.22         3483.18         0.118119        1.00001         72.642          2.35829         
W802    3482.93         3484.67         0.124745        0.999501        83.3746         2.59064         
W803    3482.51         3478.95         0.143757        1.00102         72.4587         0.59699         
W804    3481.94         3485.92         0.119396        0.998857        62.2505         4.56308         
W805    3481.23         3478.82         0.127755        1.00069         62.2895         1.57111         
W806    3480.38         3477.83         0.138884        1.00073         66.6872         1.95522         
W807    3479.39         3474.92         0.139468        1.00128         57.8815         0.556796        
W808    3478.25         3484.27         0.123879        0.998274        52.4558         0.293618        
W809    3476.98         3472.04         0.14696         1.00142         59.6492         2.17837         
W810    3475.57         3491.3          0.114959        0.995495        64.1144         0.784209        
W811    3474.02         3466.4          0.147468        1.0022          56.1971         0.634637        
W812    3472.33         3476.2          0.125516        0.998887        71.2293         1.46825         
W813    3470.5          3483.68         0.160157        0.996217        24.8044         2.0874          
W814    3468.53         3456.37         0.125349        1.00352         107.856         1.00946         
W815    3466.43         3469.58         0.118373        0.999093        56.655          2.04819         
W816    3464.19         3574.76         0.133304        0.969069        19.0829         0.486531        
W817    3463.21         3553.41         0.140313        0.974617        67.3083         2.91809         
W818    3465.45         3400.33         0.113867        1.01915         49.7678         1.96261         
W819    3467.55         3479.34         0.119512        0.996611        22.9069         0.840436        
W820    3469.52         3444.93         0.120751        1.00714         74.5664         0.609178        
W821    3471.34         3468.49         0.121294        1.00082         40.7553         1.66018         
W822    3473.03         3473.27         0.122442        0.999932        47.3811         1.65416         
W823    3474.58         3452.53         0.141986        1.00639         108.002         1.95091         
W824    3475.99         3480.3          0.131162        0.998764        87.6054         1.80684         
W825    3477.27         3470            0.152744        1.00209         86.0888         2.85267         
W826    3478.4          3480.57         0.129968        0.999376        71.8035         0.955767        
W827    3479.39         3476.46         0.132525        1.00084         66.9326         0.653251        
W828    3480.24         3482.32         0.12093         0.999401        82.2086         3.61815         
W829    3480.95         3475.69         0.157036        1.00151         65.5186         1.11927         
W830    3481.51         3482.02         0.146722        0.999854        68.1181         2.50266         
