Module  ExpectedPeak    MeasuredPeak    oldFactor       Ratio           Sigma           Chi2/ndf        
W119    3473.47         3470.3          0.133537        1.00091         56.5327         0.185018        
W120    3473.47         3490.68         0.12419         0.995071        56.1941         2.59389         
W121    3473.33         3493.4          0.12105         0.994256        52.5004         3.98595         
W122    3473.05         3476.17         0.125779        0.999103        52.4212         2.94231         
W123    3472.63         3501.75         0.128285        0.991682        33.9738         0.609892        
W124    3472.06         3483.71         0.131482        0.996657        59.7027         0.836181        
W125    3471.36         3492.49         0.123678        0.99395         90.983          1.07524         
W126    3470.52         3469.15         0.127819        1.00039         52.5931         3.11035         
W127    3469.53         3473.9          0.127881        0.998742        58.6597         0.936087        
W128    3468.41         3511.77         0.115134        0.987652        55.6329         0.61797         
W129    3467.15         3398.85         0.135164        1.0201          49.2654         0.35057         
W130    3465.75         3488.49         0.122766        0.99348         36.0822         3.18143         
W131    3464.21         3477.23         0.126245        0.996256        37.2854         4.6099          
W132    3462.53         3455.03         0.135489        1.00217         54.0686         3.15111         
W133    3460.72         3503.55         0.12966         0.987773        21.6265         0.777596        
W134            3458.77         3458.24         1.00015         77.9021         0.825301        
W135    3456.68         3502.49         0.132326        0.986921        22.64           2.09473         
W136            3454.46         3528.46         0.979028        516.636         0.378648        
W137            3456.26         3590.61         0.962584        746.928         0.275411        
W138            3458.48         3247.67         1.06491         158.624         0.767947        
W139    3460.57         3447.28         0.128768        1.00386         31.5312         0.557586        
W140    3462.53         3444.79         0.126427        1.00515         38.3566         1.41892         
W141    3464.34         3392.56         0.119441        1.02116         41.223          0.165171        
W142    3466.02         3488.16         0.135273        0.993655        34.4811         0.687432        
W143    3467.57         3491.73         0.124453        0.993079        43.8973         0.833929        
W144    3468.97         3480.76         0.123725        0.996613        53.8464         0.717786        
W145    3470.23         3465.68         0.128086        1.00131         51.2242         0.515822        
W146    3471.36         3470            0.127272        1.00039         67.2254         0.482726        
W147    3472.34         3474.9          0.133166        0.999265        43.8648         0.813744        
W148    3473.19         3478.77         0.128922        0.998394        53.1512         2.67125         
W149    3473.89         3485.41         0.126933        0.996697        55.1763         1.2393          
W150    3474.46         3479.76         0.13488         0.998475        38.2098         3.59495         
W151    3474.88         3454.37         0.139662        1.00594         63.3974         3.31497         
W152    3475.16         3473.81         0.128789        1.00039         54.0022         2.31785         
W153    3475.3          3460.93         0.138441        1.00415         44.4001         1.03817         
W154    3475.3          3487.67         0.133223        0.996455        25.8562         2.77716         
W155    3475.16         3485.94         0.126399        0.996907        60.9165         2.82275         
W156    3474.88         3462.19         0.135592        1.00367         76.9751         0.66576         
W157    3474.46         3475.38         0.136737        0.999734        62.8218         1.66659         
W158    3473.89         3423.24         0.14906         1.0148          73.5894         0.42354         
W159    3473.19         3492.22         0.125847        0.99455         54.8864         6.56129         
W160    3472.34         3457.53         0.129703        1.00429         53.7436         1.56031         
W161    3471.36         3462.79         0.134691        1.00248         56.5568         2.46358         
W162    3470.23         3447.92         0.1273          1.00647         56.3446         1.85361         
W163    3468.97         3476.58         0.129045        0.99781         65.5127         1.63149         
W164    3467.57         3460.77         0.133159        1.00196         42.8841         1.67577         
W165    3466.02         3475.5          0.119514        0.997273        46.6215         0.15151         
W166    3464.34         3475.02         0.13228         0.996927        46.6474         0.844164        
W167    3462.53         3411.13         0.141361        1.01507         36.0536         2.89686         
W168            3460.57         3484.5          0.993133        111.353         1.43371         
W169            3458.48         3505.66         0.986541        99.4823         0.605471        
W170            3456.26         3574.76         0.966852        374.975         0.476334        
W171            3457.92         3460.44         0.999271        265.752         0.417588        
W172    3460.15         3443.56         0.121757        1.00482         47.151          3.96859         
W173    3462.24         3451.96         0.126798        1.00298         41.6553         2.02176         
W174    3464.2          3494.11         0.117483        0.991439        45.5339         1.30566         
W175    3466.02         3493.21         0.126487        0.992217        58.1333         4.02438         
W176    3467.7          3413.99         0.13479         1.01573         41.3793         1.67001         
W177    3469.25         3495.25         0.131441        0.992561        47.9428         1.62409         
W178    3470.65         3499.09         0.128817        0.991873        43.8975         0.988861        
W179    3471.92         3469.44         0.131538        1.00071         78.1568         1.56712         
W180    3473.04         3471.96         0.12936         1.00031         56.5065         0.191546        
W181    3474.03         3464.57         0.137912        1.00273         64.2549         0.454684        
W182    3474.88         3494.42         0.13129         0.994408        43.6512         0.297359        
W183    3475.58         3448.43         0.140819        1.00787         51.9167         0.204105        
W184    3476.15         3479.07         0.13173         0.999161        58.1751         2.45976         
W185    3476.57         3468.66         0.135927        1.00228         54.972          3.70106         
W186    3476.85         3495.73         0.120395        0.9946          62.3303         1.99369         
W187    3476.99         3460.42         0.140425        1.00479         60.8248         0.298507        
W188    3476.99         3471.89         0.137945        1.00147         64.4187         2.41001         
W189    3476.85         3459.6          0.139133        1.00499         58.9519         2.55122         
W190    3476.57         3496.68         0.124995        0.99425         58.2416         1.90786         
W191    3476.15         3496.86         0.127795        0.994076        41.069          2.00362         
W192    3475.58         3481.87         0.134404        0.998195        45.1796         1.27965         
W193    3474.88         3489.22         0.12479         0.995888        53.8024         0.141641        
W194    3474.03         3484.68         0.12625         0.996944        49.1733         0.921955        
W195    3473.04         3487.77         0.131463        0.995778        54.2136         0.373896        
W196    3471.92         3473.75         0.134472        0.999472        51.7011         2.00757         
W197    3470.65         3494.49         0.125749        0.993178        52.3556         2.54688         
W198    3469.25         3475.1          0.136161        0.998316        42.2243         0.41516         
W199    3467.7          3483.31         0.129069        0.995518        63.3873         2.18522         
W200    3466.02         3453.52         0.134763        1.00362         55.5163         0.375101        
W201    3464.2          3454.52         0.142247        1.0028          48.5027         4.29522         
W202    3462.24         3425.71         0.127311        1.01067         20.7441         2.34336         
W203    3460.15         3463.89         0.131867        0.998921        32.0573         0.292075        
W204            3457.92         3506.73         0.986082        285.925         0.638659        
W205            3459.45         3320.85         1.04174         484.935         0.52143         
W206    3461.68         3729.96         0.130679        0.928074        3.96473         1.32236e-05     
W207    3463.78         3457.86         0.129897        1.00171         45.1222         2.01714         
W208    3465.74         3460.9          0.127086        1.0014          48.7558         0.412436        
W209    3467.56         3491.61         0.119109        0.993111        54.3992         4.94756         
W210    3469.24         3404.25         0.144928        1.01909         56.252          3.24574         
W211    3470.79         3476.62         0.13632         0.998322        55.371          1.31619         
W212    3472.2          3449.42         0.141438        1.0066          66.6224         5.82755         
W213    3473.46         3471.85         0.126987        1.00047         75.3499         1.26643         
W214    3474.59         3511.99         0.12766         0.98935         51.1251         1.39912         
W215    3475.58         3442.53         0.151695        1.0096          46.458          0.706065        
W216    3476.43         3488.44         0.128849        0.996555        61.1283         2.23548         
W217    3477.13         3486.05         0.119585        0.997443        57.6378         0.993872        
W218    3477.7          3502.78         0.119374        0.992838        45.2303         0.162263        
W219    3478.12         3452.51         0.139367        1.00742         79.8384         2.7912          
W220    3478.41         3505.42         0.119775        0.992294        61.3918         3.9749          
W221    3478.55         3486.74         0.128978        0.99765         61.0567         0.838429        
W222    3478.55         3472.52         0.136015        1.00174         57.5193         2.62638         
W223    3478.41         3481.59         0.133544        0.999085        55.9652         0.396934        
W224    3478.12         3490.81         0.130044        0.996366        48.3696         0.174246        
W225    3477.7          3475.82         0.133514        1.00054         75.029          0.923787        
W226    3477.13         3488.65         0.133584        0.996698        40.6729         0.103255        
W227    3476.43         3455.73         0.142917        1.00599         52.673          2.32957         
W228    3475.58         3475.34         0.134125        1.00007         55.507          0.679145        
W229    3474.59         3471.97         0.139778        1.00075         64.8937         0.818017        
W230    3473.46         3465.11         0.143044        1.00241         47.9958         1.12952         
W231    3472.2          3469.44         0.135868        1.00079         55.4844         0.728804        
W232    3470.79         3502.73         0.137616        0.99088         23.0452         3.2334          
W233    3469.24         3459.61         0.144988        1.00278         45.3191         3.36953         
W234    3467.56         3514.3          0.123078        0.986699        60.0975         1.49716         
W235    3465.74         3485.43         0.122012        0.994351        37.4961         0.794111        
W236    3463.78         3476.67         0.118329        0.996291        43.5441         0.386623        
W237    3461.68         3520.55         0.122604        0.983279        39.0377         0.212182        
W238            3459.45         3476            0.99524         671.565         0.298976        
W239            3460.84         3512.33         0.985339        237.114         1.04072         
W240    3463.08         3498.16         0.115634        0.989972        55.5926         2.10843         
W241    3465.17         3464.13         0.128026        1.0003          69.0322         0.977982        
W242    3467.14         3474.68         0.133289        0.997827        50.7529         1.93798         
W243    3468.96         3460.55         0.135414        1.00243         60.2787         0.438625        
W244    3470.65         3487.94         0.127455        0.995042        64.5101         0.686174        
W245    3472.19         3503.27         0.122424        0.991129        60.671          1.22447         
W246    3473.6          3476.11         0.13098         0.999278        56.7111         1.56095         
W247    3474.87         3478.68         0.128978        0.998906        74.383          0.796402        
W248    3476            3471.54         0.14449         1.00128         85.0494         5.5913          
W249    3476.99         3490.37         0.13996         0.996166        64.9805         3.07269         
W250    3477.84         3487.53         0.133204        0.99722         61.03           5.36262         
W251    3478.54         3476.51         0.136387        1.00058         69.5686         1.39496         
W252    3479.11         3480.02         0.12758         0.99974         76.7884         1.83605         
W253    3479.53         3472.96         0.134848        1.00189         70.287          0.254882        
W254    3479.82         3464.27         0.141406        1.00449         58.9492         2.77017         
W255    3479.96         3471.25         0.13742         1.00251         64.9602         2.10289         
W256    3479.96         3491.78         0.130258        0.996613        60.0841         1.05908         
W257    3479.82         3482.16         0.134557        0.999329        70.8239         1.50947         
W258    3479.53         3472.53         0.144297        1.00202         56.1355         0.964336        
W259    3479.11         3458.84         0.150775        1.00586         62.826          1.29886         
W260    3478.54         3493.49         0.137191        0.995722        46.0416         0.695765        
W261    3477.84         3479.77         0.138886        0.999444        60.8999         0.690642        
W262    3476.99         3478.69         0.133485        0.999511        52.9218         3.6168          
W263    3476            3461.89         0.134862        1.00407         85.8102         1.11454         
W264    3474.87         3492.07         0.125535        0.995075        53.6868         1.25899         
W265    3473.6          3456.39         0.137282        1.00498         56.1881         0.355009        
W266    3472.19         3483.51         0.128123        0.996753        56.7065         2.73036         
W267    3470.65         3454.1          0.164545        1.00479         31.856          0.847575        
W268    3468.96         3440.45         0.159517        1.00829         47.3516         0.523039        
W269    3467.14         3471.91         0.1281          0.998623        37.5555         2.49331         
W270    3465.17         3501.69         0.126849        0.989572        28.8206         2.67573         
W271    3463.08         3481.31         0.141231        0.994761        18.8255         0.872478        
W272            3460.84         3487.73         0.992291        306.222         0.851689        
W273            3462.1          3417.61         1.01302         521.465         0.713043        
W274    3464.33         3467.99         0.135011        0.998945        59.3158         0.894931        
W275    3466.43         3480.2          0.128134        0.996045        52.4045         2.79072         
W276    3468.4          3455.95         0.137665        1.0036          41.0244         0.670212        
W277    3470.22         3484.84         0.129387        0.995806        48.385          2.68729         
W278    3471.91         3475.05         0.127846        0.999097        38.322          0.995142        
W279    3473.46         3469.54         0.132005        1.00113         32.7161         2.08523         
W280    3474.87         3484.76         0.133892        0.997162        49.7744         1.04226         
W281    3476.14         3481.7          0.142568        0.998404        49.1201         0.388416        
W282    3477.27         3478.99         0.144248        0.999507        59.4523         1.20319         
W283    3478.26         3450.32         0.155734        1.0081          63.7074         0.87692         
W284    3479.11         3479.81         0.142277        0.999798        56.9552         2.30103         
W285    3479.82         3448.15         0.152905        1.00918         57.6442         2.83033         
W286    3480.38         3488.7          0.126154        0.997615        60.8795         1.62905         
W287    3480.81         3495.22         0.123509        0.995876        50.2943         2.59542         
W288    3481.09         3477.67         0.132632        1.00098         61.728          0.895623        
W289    3481.23         3481.55         0.132474        0.99991         74.4419         2.97379         
W290    3481.23         3469.91         0.136412        1.00326         60.3627         3.60467         
W291    3481.09         3487            0.129764        0.998307        80.9302         4.57592         
W292    3480.81         3459.47         0.14954         1.00617         72.3506         1.42764         
W293    3480.38         3497.94         0.13481         0.994981        75.1222         1.41191         
W294    3479.82         3454.64         0.149333        1.00729         87.1021         0.702375        
W295    3479.11         3474.26         0.140783        1.00139         71.2301         0.708735        
W296    3478.26         3473.7          0.135331        1.00131         56.9071         4.08564         
W297    3477.27         3510.12         0.119048        0.99064         59.215          5.7513          
W298    3476.14         3465.8          0.131353        1.00298         53.0399         2.89156         
W299    3474.87         3506.08         0.126164        0.991099        51.6819         4.11732         
W300    3473.46         3457.1          0.141648        1.00473         61.617          0.732763        
W301    3471.91         3491.82         0.127316        0.994298        31.7671         0.224297        
W302    3470.22         3454.19         0.133516        1.00464         28.5879         0.681456        
W303    3468.4          3316.27         0.121812        1.04587         47.8119         2.17911         
W304    3466.43         3472.95         0.130074        0.998124        59.7718         0.0933356       
W305    3464.33         3396.45         0.14665         1.01999         47.1455         1.24672         
W306            3462.1          3516.9          0.984419        191.018         0.850887        
W307            3463.21         3470.92         0.997778        152.836         1.68683         
W308    3465.45         3435.1          0.123732        1.00884         53.6636         3.53165         
W309    3467.55         3186.97         0.108404        1.08804         31.3096         0.0723082       
W310    3469.52         3499.29         0.120039        0.99149         45.7728         0.598329        
W311    3471.34         3494.93         0.126175        0.993251        33.7131         1.885           
W312    3473.03         3478.13         0.126889        0.998535        60.0552         2.87481         
W313    3474.58         3497.57         0.126896        0.993428        57.5249         0.418918        
W314    3475.99         3414.4          0.132678        1.01804         58.2839         0.782615        
W315    3477.27         3471.38         0.139167        1.0017          67.5431         1.10748         
W316    3478.4          3499.19         0.128136        0.994059        61.2453         4.34005         
W317    3479.39         3507.29         0.120996        0.992043        58.3793         3.15391         
W318    3480.24         3488.12         0.124738        0.99774         53.7074         0.709224        
W319    3480.95         3472.28         0.130714        1.0025          55.6962         1.60969         
W320    3481.51         3519.03         0.113984        0.989338        58.9015         4.3924          
W321    3481.94         3473.32         0.126706        1.00248         70.4045         0.329757        
W322    3482.22         3489.17         0.122339        0.99801         84.4078         4.09099         
W323    3482.37         3488.22         0.125253        0.998322        62.9807         1.38447         
W324    3482.37         3487.96         0.126469        0.998396        53.8972         1.14992         
W325    3482.22         3498.64         0.121401        0.995308        57.0806         3.05705         
W326    3481.94         3487.92         0.131882        0.998284        58.7399         2.21393         
W327    3481.51         3475.86         0.135298        1.00163         64.0564         5.18465         
W328    3480.95         3517.83         0.119107        0.989516        71.2822         1.40027         
W329    3480.24         3486.11         0.127425        0.998315        63.314          0.766752        
W330    3479.39         3466.35         0.139032        1.00376         69.9217         2.01735         
W331    3478.4          3466.48         0.135213        1.00344         61.0154         0.41648         
W332    3477.27         3495.23         0.124666        0.99486         56.4212         2.32813         
W333    3475.99         3426.73         0.154056        1.01438         57.5438         3.31809         
W334    3474.58         3472.77         0.138792        1.00052         60.6778         2.16831         
W335    3473.03         3458.14         0.12371         1.00431         61.0796         1.55752         
W336    3471.34         3346.05         0.115415        1.03745         52.4299         4.88681         
W337    3469.52         3606.77         0.138035        0.961945        74.012          0.986029        
W338    3467.55         3286.44         0.133613        1.05511         51.6935         1.25617         
W339    3465.45         3484.09         0.125975        0.99465         77.2236         0.74512         
W340            3463.21         3488.78         0.99267         152.436         1.70765         
W341            3464.19         3421.4          1.01251         225.642         1.26278         
W342    3466.43         2815.6          0.0989526       1.23115         44.4032         0.262752        
W343    3468.53         3432.65         0.126526        1.01045         31.7654         0.656238        
W344    3470.5          3463.09         0.130721        1.00214         58.3611         0.464893        
W345    3472.33         3471.05         0.134888        1.00037         72.6515         1.70978         
W346    3474.02         3450.23         0.131298        1.00689         49.9743         1.87463         
W347    3475.57         3546.48         0.115451        0.980005        35.4799         0.0469587       
W348    3476.98         3491.21         0.122126        0.995924        68.1937         1.60255         
W349    3478.25         3504.12         0.123943        0.99262         62.6122         1.51625         
W350    3479.39         3474.53         0.131709        1.0014          56.9012         1.05468         
W351    3480.38         3462.67         0.136883        1.00512         67.2267         2.63859         
W352    3481.23         3483.78         0.126845        0.999268        56.9682         1.1829          
W353    3481.94         3525.99         0.111226        0.987507        57.2198         4.69632         
W354    3482.51         3449.87         0.137564        1.00946         69.9502         5.25183         
W355    3482.93         3477.65         0.129617        1.00152         60.7092         1.53399         
W356    3483.22         3485.6          0.126698        0.999315        68.3835         6.54233         
W357    3483.36         3482.69         0.127594        1.00019         59.4654         0.0927937       
W358    3483.36         3468.92         0.133608        1.00416         60.0842         0.946358        
W359    3483.22         3476.75         0.131501        1.00186         64.4673         0.986974        
W360    3482.93         3489.07         0.129974        0.998242        58.2266         1.70806         
W361    3482.51         3459.84         0.144306        1.00655         77.2792         2.67793         
W362    3481.94         3485.76         0.125193        0.998904        65.516          0.598837        
W363    3481.23         3471.23         0.125398        1.00288         55.7832         1.71262         
W364    3480.38         3488.4          0.123256        0.9977          64.1255         1.81546         
W365    3479.39         3473.45         0.13577         1.00171         67.8534         3.40067         
W366    3478.25         3472.75         0.139692        1.00158         78.0758         1.16636         
W367    3476.98         3505.16         0.13167         0.991962        61.5401         2.00466         
W368    3475.57         3474.88         0.132662        1.0002          59.3254         1.12135         
W369    3474.02         3465.31         0.127413        1.00251         64.9233         0.807356        
W370    3472.33         3480.64         0.114956        0.99761         58.6039         0.0362573       
W371    3470.5          3474.45         0.129279        0.998863        81.4818         1.62128         
W372    3468.53         3443.04         0.124137        1.0074          54.7422         2.97383         
W373    3466.43         3442.52         0.121786        1.00695         93.5819         2.60274         
W374            3464.19         3476.74         0.996389        161.82          1.34569         
W375            3465.03         3434.12         1.009           166.046         1.8575          
W376    3467.27         3426.05         0.122797        1.01203         77.6698         1.02647         
W377    3469.37         3449.14         0.128563        1.00586         48.2659         3.44559         
W378    3471.34         3474.44         0.128136        0.999107        78.8733         1.3927          
W379    3473.17         3463.69         0.133022        1.00274         53.5955         0.868973        
W380    3474.86         3473.42         0.132484        1.00042         53.0629         2.82044         
W381    3476.42         3498            0.123808        0.993831        49.2205         0.378819        
W382    3477.83         3471.81         0.127537        1.00173         59.5116         0.279787        
W383    3479.1          3483.28         0.13202         0.998799        65.9582         0.474308        
W384    3480.23         3481.76         0.127854        0.999561        81.8007         4.71409         
W385    3481.23         3482.65         0.129307        0.999593        61.8999         2.15401         
W386    3482.08         3470.08         0.134373        1.00346         63.6606         1.971           
W387    3482.79         3460.28         0.13471         1.0065          69.9131         0.709264        
W388    3483.36         3495.4          0.119229        0.996555        58.916          0.512809        
W389    3483.78         3486.47         0.12233         0.999229        63.2221         3.8354          
W390    3484.07         3475.4          0.131616        1.00249         71.6821         8.27277         
W391    3484.21         3484.5          0.12836         0.999915        60.7364         7.05172         
W392    3484.21         3499.89         0.1236          0.995518        68.0721         4.7397          
W393    3484.07         3483.32         0.130696        1.00021         71.9015         8.88911         
W394    3483.78         3480.83         0.128957        1.00085         62.6102         2.35921         
W395    3483.36         3490.29         0.125491        0.998013        62.0076         2.647           
W396    3482.79         3482.24         0.128925        1.00016         68.1432         0.72127         
W397    3482.08         3493.01         0.116463        0.996871        53.5897         2.93108         
W398    3481.23         3521.87         0.105602        0.988459        62.615          1.30277         
W399    3480.23         3452.23         0.142539        1.00811         66.2214         2.72577         
W400    3479.1          3474.01         0.136069        1.00147         68.9814         8.37418         
W401    3477.83         3477.93         0.126624        0.999971        79.5957         4.07421         
W402    3476.42         3504.33         0.11681         0.992034        63.0113         2.44724         
W403    3474.86         3477.5          0.124448        0.999241        69.5959         3.62186         
W404    3473.17         3475.25         0.128511        0.999402        71.0987         4.43693         
W405    3471.34         3449.13         0.134686        1.00644         32.5605         2.82866         
W406    3469.37         3477.04         0.128351        0.997795        29.3198         0.195692        
W407    3467.27         3490.88         0.129081        0.993237        63.311          4.00005         
W408            3465.03         3498.64         0.990394        86.6383         0.553318        
W409            3465.73         3474.32         0.997529        194.47          2.03038         
W410    3467.97         3471.61         0.120978        0.99895         54.5737         2.18193         
W411    3470.07         3481.32         0.123017        0.996771        48.0999         0.276766        
W412    3472.04         3468.84         0.12887         1.00092         57.2868         3.67199         
W413    3473.87         3487.76         0.122868        0.99602         53.5712         1.61251         
W414    3475.57         3472.65         0.129414        1.00084         53.0733         0.320782        
W415    3477.12         3476.83         0.123121        1.00008         70.5633         1.56822         
W416    3478.53         3521.53         0.11466         0.98779         56.3677         0.179275        
W417    3479.81         3404.87         0.172227        1.02201         75.8692         2.25448         
W418    3480.94         3515.07         0.115384        0.99029         59.5053         1.12128         
W419    3481.94         3492.2          0.121447        0.99706         58.286          5.37915         
W420    3482.79         3491.69         0.12208         0.997449        61.7206         4.58521         
W421    3483.5          3490.52         0.121054        0.997989        59.1149         0.429135        
W422    3484.07         3496.72         0.115592        0.99638         60.1937         1.67143         
